,NIG021_EW 100.0(Hz) unit:(gal)
262,0.3478416710792973
263,0.367630413144727
264,0.36214678582539106
265,0.3404506951271489
266,0.37239878472675825
267,0.3645309716164067
268,0.329483440488477
269,0.3225693016945317
270,0.3499874382912114
271,0.35904734429707075
272,0.36214678582539106
273,0.34307329949726606
274,0.34259646233906293
275,0.3504642754494145
276,0.37502138909687543
277,0.37049143609394575
278,0.33925860223164106
279,0.33997385796894575
280,0.3356823235451176
281,0.34641115960468793
282,0.34831850823750043
283,0.3604778557716801
284,0.3700145989357426
285,0.38837282952656293
286,0.37311404046406293
287,0.35451739129414106
288,0.3383049279152348
289,0.3404506951271489
290,0.3569015770851567
291,0.38884966668476606
292,0.3855118065773442
293,0.3394970208107426
294,0.32781451043476606
295,0.35022585687031293
296,0.35070269402851606
297,0.3375896721779301
298,0.3518947869240239
299,0.3588089257179692
300,0.3547558098732426
301,0.33115237054218793
302,0.3340133934914067
303,0.3473648339210942
304,0.3642925530373051
305,0.33806650933613325
306,0.3433117180763676
307,0.318039348691602
308,0.3356823235451176
309,0.3530868798195317
310,0.38193552789082075
311,0.35785525140156293
312,0.3428348809181645
313,0.3325828820167973
314,0.3390201836525395
315,0.3623852044044926
316,0.35261004266132856
317,0.3547558098732426
318,0.3566631585060551
319,0.3535637169777348
320,0.33305971917500043
321,0.3428348809181645
322,0.33353655633320356
323,0.3585705071388676
324,0.36858408746113325
325,0.3733524590431645
326,0.3461727410255864
327,0.3318676262794926
328,0.3390201836525395
329,0.36929934319843793
330,0.37359087762226606
331,0.34688799676289106
332,0.3461727410255864
333,0.36286204156269575
334,0.3652462273537114
335,0.35451739129414106
336,0.363815715879102
337,0.3428348809181645
338,0.3595241814552739
339,0.352371624082227
340,0.3454574852882817
341,0.32852976617207075
342,0.34831850823750043
343,0.3535637169777348
344,0.3547558098732426
345,0.3340133934914067
346,0.32161562737812543
347,0.32471506890644575
348,0.3366359978615239
349,0.33997385796894575
350,0.34450381097187543
351,0.34879534539570356
352,0.3499874382912114
353,0.36596148309101606
354,0.3542789727150395
355,0.3454574852882817
356,0.3499874382912114
357,0.37883608636250043
358,0.3847965508400395
359,0.37430613335957075
360,0.3435501366554692
361,0.3652462273537114
362,0.36858408746113325
363,0.340927532285352
364,0.3242382317482426
365,0.36214678582539106
366,0.3862270623146489
367,0.3759750634132817
368,0.348556926816602
369,0.3433117180763676
370,0.35713999566425825
371,0.3783592492042973
372,0.3671535759865239
373,0.3421196251808598
374,0.3435501366554692
375,0.34450381097187543
376,0.35141794976582075
377,0.3642925530373051
378,0.37049143609394575
379,0.3459343224464848
380,0.348556926816602
381,0.3542789727150395
382,0.3576168328224614
383,0.348556926816602
384,0.3797897606789067
385,0.3745445519386723
386,0.35976260003437543
387,0.35833208855976606
388,0.3588089257179692
389,0.36166994866718793
390,0.37430613335957075
391,0.37049143609394575
392,0.3511795311867192
393,0.3414043694435551
394,0.34641115960468793
395,0.3664383202492192
396,0.3778824120460942
397,0.35523264703144575
398,0.32924502190937543
399,0.36405413445820356
400,0.3878959923683598
401,0.37359087762226606
402,0.33496706780781293
403,0.3375896721779301
404,0.3499874382912114
405,0.38002817925800825
406,0.3626236229835942
407,0.33687441644062543
408,0.3466495781837895
409,0.3592857628761723
410,0.35141794976582075
411,0.333298137754102
412,0.3313907891212895
413,0.34307329949726606
414,0.35976260003437543
415,0.3356823235451176
416,0.34188120660175825
417,0.35785525140156293
418,0.3740677147804692
419,0.3607162743507817
420,0.3566631585060551
421,0.3452190667091801
422,0.3309139519630864
423,0.3428348809181645
424,0.38265078362812543
425,0.3707298546730473
426,0.3480800896583989
427,0.3363975792824223
428,0.3547558098732426
429,0.36596148309101606
430,0.3385433464943364
431,0.3492721825539067
432,0.35904734429707075
433,0.3747829705177739
434,0.3478416710792973
435,0.33925860223164106
436,0.32924502190937543
437,0.3580936699806645
438,0.35404055413593793
439,0.34831850823750043
440,0.3378280907570317
441,0.3530868798195317
442,0.3454574852882817
443,0.36095469292988325
444,0.3547558098732426
445,0.3321060448585942
446,0.33043711480488325
447,0.3588089257179692
448,0.3776439934669926
449,0.360001018613477
450,0.37168352898945356
451,0.37883608636250043
452,0.3604778557716801
453,0.3337749749123051
454,0.35451739129414106
455,0.3385433464943364
456,0.35713999566425825
457,0.3569015770851567
458,0.37430613335957075
459,0.36596148309101606
460,0.3480800896583989
461,0.3299602776466801
462,0.3435501366554692
463,0.34378855523457075
464,0.348556926816602
465,0.3414043694435551
466,0.3535637169777348
467,0.3728756218849614
468,0.3580936699806645
469,0.3347286492287114
470,0.3442653923927739
471,0.3728756218849614
472,0.3645309716164067
473,0.35785525140156293
474,0.3328213005958989
475,0.34450381097187543
476,0.3664383202492192
477,0.37812083062519575
478,0.33878176507343793
479,0.34641115960468793
480,0.3375896721779301
481,0.34116595086445356
482,0.36739199456562543
483,0.3671535759865239
484,0.36095469292988325
485,0.34879534539570356
486,0.35141794976582075
487,0.3538021355568364
488,0.3585705071388676
489,0.34116595086445356
490,0.35141794976582075
491,0.37931292352070356
492,0.3948101311623051
493,0.360001018613477
494,0.3402122765480473
495,0.3423580437599614
496,0.3645309716164067
497,0.3442653923927739
498,0.3566631585060551
499,0.371445110410352
500,0.3738292962013676
501,0.35022585687031293
502,0.3423580437599614
503,0.3516563683449223
504,0.3614315300880864
505,0.3669151574074223
506,0.3480800896583989
507,0.3554710656105473
508,0.3442653923927739
509,0.3626236229835942
510,0.3642925530373051
511,0.36548464593281293
512,0.3397354393898442
513,0.3516563683449223
514,0.3595241814552739
515,0.3671535759865239
516,0.35332529839863325
517,0.3580936699806645
518,0.35594790276875043
519,0.3433117180763676
520,0.3421196251808598
521,0.3547558098732426
522,0.3604778557716801
523,0.3511795311867192
524,0.3626236229835942
525,0.3569015770851567
526,0.3542789727150395
527,0.33997385796894575
528,0.35141794976582075
529,0.3633388787208989
530,0.3740677147804692
531,0.34068911370625043
532,0.337112835019727
533,0.34641115960468793
534,0.37239878472675825
535,0.3509411126076176
536,0.33925860223164106
537,0.3535637169777348
538,0.360001018613477
539,0.35642473992695356
540,0.3504642754494145
541,0.34188120660175825
542,0.3611931115089848
543,0.38265078362812543
544,0.37502138909687543
545,0.36405413445820356
546,0.34378855523457075
547,0.34688799676289106
548,0.33115237054218793
549,0.3569015770851567
550,0.3709682732521489
551,0.37120669183125043
552,0.340927532285352
553,0.3433117180763676
554,0.3478416710792973
555,0.3530868798195317
556,0.34951060113300825
557,0.3518947869240239
558,0.3707298546730473
559,0.3623852044044926
560,0.34307329949726606
561,0.32781451043476606
562,0.35642473992695356
563,0.3611931115089848
564,0.3633388787208989
565,0.33997385796894575
566,0.35594790276875043
567,0.3681072503029301
568,0.36286204156269575
569,0.34951060113300825
570,0.3573784142433598
571,0.3592857628761723
572,0.3797897606789067
573,0.34831850823750043
574,0.34307329949726606
575,0.3490337639748051
576,0.3549942284523442
577,0.3852733879982426
578,0.3607162743507817
579,0.3650078087746098
580,0.33735125359882856
581,0.363815715879102
582,0.35070269402851606
583,0.36977618035664106
584,0.375259807675977
585,0.37812083062519575
586,0.36214678582539106
587,0.32399981316914106
588,0.348556926816602
589,0.3657230645119145
590,0.3681072503029301
591,0.3631004601417973
592,0.35404055413593793
593,0.3480800896583989
594,0.35642473992695356
595,0.3414043694435551
596,0.3542789727150395
597,0.35523264703144575
598,0.3433117180763676
599,0.3499874382912114
600,0.37883608636250043
601,0.37359087762226606
602,0.35141794976582075
603,0.34450381097187543
604,0.3576168328224614
605,0.3518947869240239
606,0.36596148309101606
607,0.35261004266132856
608,0.36023943719257856
609,0.3642925530373051
610,0.3776439934669926
611,0.3645309716164067
612,0.3538021355568364
613,0.3661999016701176
614,0.35022585687031293
615,0.348556926816602
616,0.3709682732521489
617,0.3847965508400395
618,0.3614315300880864
619,0.32590716180195356
620,0.31827776727070356
621,0.33305971917500043
622,0.3397354393898442
623,0.3394970208107426
624,0.340927532285352
625,0.363815715879102
626,0.3530868798195317
627,0.3423580437599614
628,0.3535637169777348
629,0.3683456688820317
630,0.3440269738136723
631,0.3378280907570317
632,0.35833208855976606
633,0.3633388787208989
634,0.3499874382912114
635,0.32924502190937543
636,0.3223308831154301
637,0.3268608361183598
638,0.3366359978615239
639,0.33425181207050825
640,0.3509411126076176
641,0.3359207421242192
642,0.3385433464943364
643,0.33615916070332075
644,0.3492721825539067
645,0.3394970208107426
646,0.3435501366554692
647,0.33353655633320356
648,0.34188120660175825
649,0.3344902306496098
650,0.3569015770851567
651,0.35594790276875043
652,0.34641115960468793
653,0.35332529839863325
654,0.3504642754494145
655,0.3518947869240239
656,0.3287681847511723
657,0.3309139519630864
658,0.34951060113300825
659,0.3700145989357426
660,0.34450381097187543
661,0.3471264153419926
662,0.329483440488477
663,0.33878176507343793
664,0.3471264153419926
665,0.3385433464943364
666,0.3490337639748051
667,0.36858408746113325
668,0.3414043694435551
669,0.3173240929542973
670,0.3223308831154301
671,0.34188120660175825
672,0.36977618035664106
673,0.35904734429707075
674,0.34498064813007856
675,0.32852976617207075
676,0.3394970208107426
677,0.3504642754494145
678,0.3569015770851567
679,0.35141794976582075
680,0.3623852044044926
681,0.3433117180763676
682,0.325668743222852
683,0.32018511590351606
684,0.34760325250019575
685,0.360001018613477
686,0.3633388787208989
687,0.3394970208107426
688,0.3111252098976567
689,0.3008732109962895
690,0.32471506890644575
691,0.3745445519386723
692,0.3824123650490239
693,0.3511795311867192
694,0.31398623284687543
695,0.3290066033302739
696,0.3416427880226567
697,0.3580936699806645
698,0.356186321347852
699,0.3454574852882817
700,0.3199466973244145
701,0.3287681847511723
702,0.3359207421242192
703,0.3700145989357426
704,0.375259807675977
705,0.3452190667091801
706,0.31708567437519575
707,0.3187546044289067
708,0.32972185906757856
709,0.3263839989601567
710,0.35141794976582075
711,0.3459343224464848
712,0.337112835019727
713,0.3092178612648442
714,0.3375896721779301
715,0.36166994866718793
716,0.3549942284523442
717,0.3261455803810551
718,0.32924502190937543
719,0.3232845574318364
720,0.34641115960468793
721,0.35833208855976606
722,0.35261004266132856
723,0.3435501366554692
724,0.33305971917500043
725,0.3480800896583989
726,0.3528484612404301
727,0.3547558098732426
728,0.3440269738136723
729,0.34188120660175825
730,0.33115237054218793
731,0.3194698601662114
732,0.31327097710957075
733,0.35594790276875043
734,0.36548464593281293
735,0.33425181207050825
736,0.306595256894727
737,0.3168472557960942
738,0.32662241753925825
739,0.34068911370625043
740,0.3337749749123051
741,0.3306755333839848
742,0.35833208855976606
743,0.3688225060402348
744,0.3490337639748051
745,0.3185161858498051
746,0.3223308831154301
747,0.3213772087990239
748,0.33043711480488325
749,0.3511795311867192
750,0.3631004601417973
751,0.3478416710792973
752,0.32733767327656293
753,0.3204235344826176
754,0.3459343224464848
755,0.3509411126076176
756,0.3268608361183598
757,0.30444948968281293
758,0.3356823235451176
759,0.3416427880226567
760,0.34450381097187543
761,0.3511795311867192
762,0.3549942284523442
763,0.3390201836525395
764,0.30826418694843793
765,0.3204235344826176
766,0.3542789727150395
767,0.3757366448341801
768,0.3414043694435551
769,0.34831850823750043
770,0.3576168328224614
771,0.36214678582539106
772,0.3511795311867192
773,0.3607162743507817
774,0.34688799676289106
775,0.3566631585060551
776,0.3325828820167973
777,0.3471264153419926
778,0.36023943719257856
779,0.3547558098732426
780,0.3538021355568364
781,0.3530868798195317
782,0.3490337639748051
783,0.348556926816602
784,0.367630413144727
785,0.3471264153419926
786,0.3499874382912114
787,0.34569590386738325
788,0.3650078087746098
789,0.3528484612404301
790,0.3611931115089848
791,0.35642473992695356
792,0.3738292962013676
793,0.3509411126076176
794,0.32543032464375043
795,0.3161320000587895
796,0.35070269402851606
797,0.36476939019550825
798,0.3423580437599614
799,0.3452190667091801
800,0.35833208855976606
801,0.3733524590431645
802,0.34641115960468793
803,0.35213320550312543
804,0.33925860223164106
805,0.3542789727150395
806,0.3549942284523442
807,0.3623852044044926
808,0.3492721825539067
809,0.356186321347852
810,0.360001018613477
811,0.3471264153419926
812,0.34259646233906293
813,0.35213320550312543
814,0.35713999566425825
815,0.3509411126076176
816,0.3557094841896489
817,0.3592857628761723
818,0.3757366448341801
819,0.34951060113300825
820,0.33925860223164106
821,0.3366359978615239
822,0.3428348809181645
823,0.35261004266132856
824,0.37883608636250043
825,0.3738292962013676
826,0.37239878472675825
827,0.3340133934914067
828,0.34378855523457075
829,0.37120669183125043
830,0.3592857628761723
831,0.33544390496601606
832,0.3633388787208989
833,0.3695377617775395
834,0.3661999016701176
835,0.3461727410255864
836,0.35332529839863325
837,0.36476939019550825
838,0.36548464593281293
839,0.35594790276875043
840,0.3497490197121098
841,0.3352054863869145
842,0.3290066033302739
843,0.34569590386738325
844,0.3471264153419926
845,0.35642473992695356
846,0.34831850823750043
847,0.3478416710792973
848,0.3428348809181645
849,0.35261004266132856
850,0.35594790276875043
851,0.3733524590431645
852,0.3433117180763676
853,0.3402122765480473
854,0.33544390496601606
855,0.34569590386738325
856,0.34688799676289106
857,0.356186321347852
858,0.3547558098732426
859,0.35523264703144575
860,0.34951060113300825
861,0.32924502190937543
862,0.33425181207050825
863,0.360001018613477
864,0.3700145989357426
865,0.3321060448585942
866,0.3497490197121098
867,0.37239878472675825
868,0.35070269402851606
869,0.3306755333839848
870,0.34641115960468793
871,0.3542789727150395
872,0.35523264703144575
873,0.3423580437599614
874,0.3421196251808598
875,0.36739199456562543
876,0.3740677147804692
877,0.3740677147804692
878,0.35642473992695356
879,0.3497490197121098
880,0.3554710656105473
881,0.367630413144727
882,0.3595241814552739
883,0.375259807675977
884,0.3588089257179692
885,0.35332529839863325
886,0.34498064813007856
887,0.3416427880226567
888,0.3402122765480473
889,0.3270992546974614
890,0.33997385796894575
891,0.3802665978371098
892,0.3843197136818364
893,0.360001018613477
894,0.3497490197121098
895,0.37049143609394575
896,0.3836044579445317
897,0.3497490197121098
898,0.3275760918556645
899,0.34951060113300825
900,0.3733524590431645
901,0.3511795311867192
902,0.3321060448585942
903,0.32972185906757856
904,0.35332529839863325
905,0.35261004266132856
906,0.3528484612404301
907,0.3433117180763676
908,0.34831850823750043
909,0.33735125359882856
910,0.35523264703144575
911,0.356186321347852
912,0.333298137754102
913,0.3287681847511723
914,0.35141794976582075
915,0.36548464593281293
916,0.360001018613477
917,0.3557094841896489
918,0.34641115960468793
919,0.3595241814552739
920,0.3497490197121098
921,0.3478416710792973
922,0.3337749749123051
923,0.3530868798195317
924,0.3542789727150395
925,0.3554710656105473
926,0.33544390496601606
927,0.3287681847511723
928,0.31327097710957075
929,0.3423580437599614
930,0.35594790276875043
931,0.33234446343769575
932,0.3394970208107426
933,0.3650078087746098
934,0.36977618035664106
935,0.340927532285352
936,0.3337749749123051
937,0.32352297601093793
938,0.3466495781837895
939,0.3509411126076176
940,0.36166994866718793
941,0.34951060113300825
942,0.3642925530373051
943,0.36214678582539106
944,0.3576168328224614
945,0.34259646233906293
946,0.3404506951271489
947,0.3383049279152348
948,0.3442653923927739
949,0.3542789727150395
950,0.3614315300880864
951,0.36214678582539106
952,0.3478416710792973
953,0.3328213005958989
954,0.3249534874855473
955,0.34259646233906293
956,0.3306755333839848
957,0.35404055413593793
958,0.3626236229835942
959,0.37168352898945356
960,0.34378855523457075
961,0.344742229550977
962,0.35404055413593793
963,0.3557094841896489
964,0.32018511590351606
965,0.32781451043476606
966,0.3614315300880864
967,0.3528484612404301
968,0.3287681847511723
969,0.3287681847511723
970,0.35022585687031293
971,0.35713999566425825
972,0.3528484612404301
973,0.3359207421242192
974,0.3356823235451176
975,0.3509411126076176
976,0.3588089257179692
977,0.3490337639748051
978,0.3595241814552739
979,0.34259646233906293
980,0.3442653923927739
981,0.3454574852882817
982,0.3518947869240239
983,0.3535637169777348
984,0.34688799676289106
985,0.3428348809181645
986,0.33162920770039106
987,0.33925860223164106
988,0.34879534539570356
989,0.35213320550312543
990,0.3492721825539067
991,0.36405413445820356
992,0.35785525140156293
993,0.329483440488477
994,0.30635683831562543
995,0.3299602776466801
996,0.3547558098732426
997,0.3631004601417973
998,0.3290066033302739
999,0.34951060113300825
1000,0.36977618035664106
1001,0.3645309716164067
1002,0.3421196251808598
1003,0.3363975792824223
1004,0.356186321347852
1005,0.35523264703144575
1006,0.3504642754494145
1007,0.3378280907570317
1008,0.34307329949726606
1009,0.35594790276875043
1010,0.3490337639748051
1011,0.32471506890644575
1012,0.337112835019727
1013,0.3414043694435551
1014,0.3352054863869145
1015,0.33234446343769575
1016,0.360001018613477
1017,0.36786883172382856
1018,0.36405413445820356
1019,0.3459343224464848
1020,0.3366359978615239
1021,0.3511795311867192
1022,0.3397354393898442
1023,0.3352054863869145
1024,0.3607162743507817
1025,0.38837282952656293
1026,0.3566631585060551
1027,0.33925860223164106
1028,0.3204235344826176
1029,0.3576168328224614
1030,0.348556926816602
1031,0.3440269738136723
1032,0.3499874382912114
1033,0.36596148309101606
1034,0.3366359978615239
1035,0.34378855523457075
1036,0.35404055413593793
1037,0.3669151574074223
1038,0.352371624082227
1039,0.3442653923927739
1040,0.3566631585060551
1041,0.3435501366554692
1042,0.3454574852882817
1043,0.3466495781837895
1044,0.35451739129414106
1045,0.33925860223164106
1046,0.3356823235451176
1047,0.3499874382912114
1048,0.3778824120460942
1049,0.3645309716164067
1050,0.3588089257179692
1051,0.35213320550312543
1052,0.3499874382912114
1053,0.3347286492287114
1054,0.3397354393898442
1055,0.3394970208107426
1056,0.33687441644062543
1057,0.340927532285352
1058,0.3497490197121098
1059,0.3681072503029301
1060,0.3490337639748051
1061,0.3352054863869145
1062,0.3249534874855473
1063,0.3499874382912114
1064,0.34188120660175825
1065,0.3440269738136723
1066,0.3611931115089848
1067,0.3604778557716801
1068,0.33997385796894575
1069,0.3471264153419926
1070,0.3580936699806645
1071,0.36786883172382856
1072,0.3528484612404301
1073,0.34688799676289106
1074,0.35785525140156293
1075,0.3664383202492192
1076,0.3764519005714848
1077,0.3554710656105473
1078,0.3366359978615239
1079,0.3356823235451176
1080,0.35713999566425825
1081,0.3518947869240239
1082,0.3595241814552739
1083,0.34259646233906293
1084,0.3390201836525395
1085,0.3366359978615239
1086,0.34879534539570356
1087,0.34569590386738325
1088,0.3497490197121098
1089,0.35022585687031293
1090,0.36667673882832075
1091,0.3874191552101567
1092,0.3650078087746098
1093,0.34498064813007856
1094,0.3375896721779301
1095,0.3580936699806645
1096,0.34569590386738325
1097,0.34068911370625043
1098,0.337112835019727
1099,0.348556926816602
1100,0.34498064813007856
1101,0.3492721825539067
1102,0.3490337639748051
1103,0.3595241814552739
1104,0.35141794976582075
1105,0.34116595086445356
1106,0.3337749749123051
1107,0.32399981316914106
1108,0.3442653923927739
1109,0.35261004266132856
1110,0.3504642754494145
1111,0.33878176507343793
1112,0.3306755333839848
1113,0.337112835019727
1114,0.3585705071388676
1115,0.34068911370625043
1116,0.33305971917500043
1117,0.3471264153419926
1118,0.35904734429707075
1119,0.33806650933613325
1120,0.3428348809181645
1121,0.3557094841896489
1122,0.3504642754494145
1123,0.34307329949726606
1124,0.35332529839863325
1125,0.3461727410255864
1126,0.3404506951271489
1127,0.33925860223164106
1128,0.3356823235451176
1129,0.34307329949726606
1130,0.34879534539570356
1131,0.3402122765480473
1132,0.3480800896583989
1133,0.38193552789082075
1134,0.3573784142433598
1135,0.3328213005958989
1136,0.3175625115333989
1137,0.32972185906757856
1138,0.3480800896583989
1139,0.3619083672462895
1140,0.33615916070332075
1141,0.3268608361183598
1142,0.33997385796894575
1143,0.35332529839863325
1144,0.352371624082227
1145,0.3416427880226567
1146,0.3466495781837895
1147,0.3325828820167973
1148,0.3328213005958989
1149,0.34450381097187543
1150,0.3473648339210942
1151,0.3321060448585942
1152,0.34569590386738325
1153,0.337112835019727
1154,0.3347286492287114
1155,0.33615916070332075
1156,0.3242382317482426
1157,0.333298137754102
1158,0.3795513420998051
1159,0.3626236229835942
1160,0.3471264153419926
1161,0.3518947869240239
1162,0.3595241814552739
1163,0.3328213005958989
1164,0.3299602776466801
1165,0.3547558098732426
1166,0.37311404046406293
1167,0.35141794976582075
1168,0.33496706780781293
1169,0.3433117180763676
1170,0.35022585687031293
1171,0.360001018613477
1172,0.344742229550977
1173,0.33925860223164106
1174,0.33043711480488325
1175,0.33687441644062543
1176,0.3363975792824223
1177,0.367630413144727
1178,0.3511795311867192
1179,0.3366359978615239
1180,0.34068911370625043
1181,0.3414043694435551
1182,0.3356823235451176
1183,0.36667673882832075
1184,0.36357729730000043
1185,0.3499874382912114
1186,0.33115237054218793
1187,0.321854045957227
1188,0.33043711480488325
1189,0.352371624082227
1190,0.3681072503029301
1191,0.3466495781837895
1192,0.3452190667091801
1193,0.32352297601093793
1194,0.31517832574238325
1195,0.3175625115333989
1196,0.35213320550312543
1197,0.3421196251808598
1198,0.33615916070332075
1199,0.34760325250019575
1200,0.3452190667091801
1201,0.33687441644062543
1202,0.3232845574318364
1203,0.3404506951271489
1204,0.3321060448585942
1205,0.34188120660175825
1206,0.3290066033302739
1207,0.34569590386738325
1208,0.348556926816602
1209,0.37049143609394575
1210,0.3557094841896489
1211,0.34116595086445356
1212,0.34259646233906293
1213,0.3530868798195317
1214,0.34068911370625043
1215,0.3402122765480473
1216,0.35833208855976606
1217,0.3626236229835942
1218,0.363815715879102
1219,0.3435501366554692
1220,0.3440269738136723
1221,0.3404506951271489
1222,0.3499874382912114
1223,0.3497490197121098
1224,0.3683456688820317
1225,0.36548464593281293
1226,0.3471264153419926
1227,0.33496706780781293
1228,0.3657230645119145
1229,0.367630413144727
1230,0.3435501366554692
1231,0.3459343224464848
1232,0.36023943719257856
1233,0.363815715879102
1234,0.35213320550312543
1235,0.3497490197121098
1236,0.34760325250019575
1237,0.340927532285352
1238,0.344742229550977
1239,0.3478416710792973
1240,0.3499874382912114
1241,0.34951060113300825
1242,0.3363975792824223
1243,0.34831850823750043
1244,0.35261004266132856
1245,0.3633388787208989
1246,0.35642473992695356
1247,0.36357729730000043
1248,0.3573784142433598
1249,0.3573784142433598
1250,0.3473648339210942
1251,0.3607162743507817
1252,0.3497490197121098
