,MYG012_NS 100.0(Hz) unit:(gal)
149,2.0714375298241876
150,2.0543189641866064
151,2.0264220424068355
152,2.0251540005077544
153,2.046076691842579
154,2.054952985136147
155,2.049246796590282
156,2.049246796590282
157,2.050514838489363
158,2.033396272851782
159,2.0251540005077544
160,2.0441746289939644
161,2.0479787546912007
162,2.03910246139764
163,2.0587571108333833
164,2.0714375298241876
165,2.0581230898838427
166,2.053684943237066
167,2.046076691842579
168,2.033396272851782
169,2.0378344194985587
170,2.0384684404480993
171,2.0308601890536195
172,2.0511488594389036
173,2.069535466975566
174,2.0479787546912007
175,2.0378344194985587
176,2.0530509222875253
177,2.0479787546912007
178,2.037200398549018
179,2.0467107127921196
180,2.060659173682005
181,2.0568550479847616
182,2.056221027035228
183,2.072071550773728
184,2.0568550479847616
185,2.0340302938013153
186,2.044808649943505
187,2.043540608044424
188,2.0384684404480993
189,2.054952985136147
190,2.0530509222875253
191,2.034664314750856
192,2.0327622519022412
193,2.037200398549018
194,2.046076691842579
195,2.06636536222787
196,2.0498808175398224
197,2.001061204425227
198,2.0264220424068355
199,2.089824137360857
200,2.0727055717232687
201,2.030226168104079
202,2.0378344194985587
203,2.0530509222875253
204,2.0441746289939644
205,2.037200398549018
206,2.050514838489363
207,2.0587571108333833
208,2.051782880388444
209,2.0530509222875253
210,2.051782880388444
211,2.0479787546912007
212,2.051782880388444
213,2.0429065870948833
214,2.0454426708930384
215,2.0612931946315456
216,2.041638545195802
217,2.0321282309527007
218,2.053684943237066
219,2.0486127756407413
220,2.03910246139764
221,2.0486127756407413
222,2.050514838489363
223,2.0524169013379847
224,2.0479787546912007
225,2.0441746289939644
226,2.059391131782924
227,2.061927215581086
228,2.041638545195802
229,2.0276900843059167
230,2.041638545195802
231,2.063829278429708
232,2.0479787546912007
233,2.03149421000316
234,2.050514838489363
235,2.0479787546912007
236,2.0327622519022412
237,2.0467107127921196
238,2.054952985136147
239,2.044808649943505
240,2.050514838489363
241,2.056221027035228
242,2.0429065870948833
243,2.046076691842579
244,2.0581230898838427
245,2.041638545195802
246,2.0340302938013153
247,2.0486127756407413
248,2.049246796590282
249,2.0530509222875253
250,2.06636536222787
251,2.0587571108333833
252,2.0422725661453427
253,2.0378344194985587
254,2.0378344194985587
255,2.034664314750856
256,2.041638545195802
257,2.0644632993792484
258,2.060659173682005
259,2.0397364823471804
260,2.046076691842579
261,2.041638545195802
262,2.034664314750856
263,2.063829278429708
264,2.06636536222787
265,2.040370503296721
266,2.034664314750856
267,2.0378344194985587
268,2.049246796590282
269,2.0669993831774107
270,2.0625612365306267
271,2.037200398549018
272,2.0410045242462616
273,2.069535466975566
274,2.0530509222875253
275,2.024519979558214
276,2.046076691842579
277,2.061927215581086
278,2.043540608044424
279,2.03149421000316
280,2.0327622519022412
281,2.0467107127921196
282,2.059391131782924
283,2.0524169013379847
284,2.03910246139764
285,2.034664314750856
286,2.034664314750856
287,2.0410045242462616
288,2.0555870060856876
289,2.0657313412783296
290,2.050514838489363
291,2.030226168104079
292,2.0441746289939644
293,2.069535466975566
294,2.059391131782924
295,2.046076691842579
296,2.054952985136147
297,2.0441746289939644
298,2.027056063356376
299,2.054952985136147
300,2.0803138231177485
301,2.0631952574801673
302,2.054952985136147
303,2.0524169013379847
304,2.0295921471545384
305,2.025788021457295
306,2.0422725661453427
307,2.0479787546912007
308,2.059391131782924
309,2.059391131782924
310,2.0295921471545384
311,2.0283241052554573
312,2.0524169013379847
313,2.0384684404480993
314,2.028958126204998
315,2.0568550479847616
316,2.0612931946315456
317,2.040370503296721
318,2.044808649943505
319,2.061927215581086
320,2.053684943237066
321,2.0454426708930384
322,2.061927215581086
323,2.059391131782924
324,2.046076691842579
325,2.04734473374166
326,2.0467107127921196
327,2.057489068934302
328,2.0612931946315456
329,2.0365663775994776
330,2.0295921471545384
331,2.0441746289939644
332,2.041638545195802
333,2.028958126204998
334,2.0410045242462616
335,2.061927215581086
336,2.0479787546912007
337,2.0295921471545384
338,2.0441746289939644
339,2.0454426708930384
340,2.0321282309527007
341,2.0612931946315456
342,2.0771437183700527
343,2.0454426708930384
344,2.0498808175398224
345,2.0676334041269513
346,2.0410045242462616
347,2.0276900843059167
348,2.0422725661453427
349,2.044808649943505
350,2.049246796590282
351,2.0669993831774107
352,2.0612931946315456
353,2.0365663775994776
354,2.0410045242462616
355,2.0511488594389036
356,2.034664314750856
357,2.037200398549018
358,2.0587571108333833
359,2.04734473374166
360,2.040370503296721
361,2.0568550479847616
362,2.046076691842579
363,2.037200398549018
364,2.059391131782924
365,2.051782880388444
366,2.037200398549018
367,2.0612931946315456
368,2.06636536222787
369,2.03910246139764
370,2.0365663775994776
371,2.04734473374166
372,2.037200398549018
373,2.0352983357003964
374,2.054952985136147
375,2.040370503296721
376,2.024519979558214
377,2.054952985136147
378,2.059391131782924
379,2.0429065870948833
380,2.0612931946315456
381,2.0644632993792484
382,2.041638545195802
383,2.0422725661453427
384,2.0511488594389036
385,2.046076691842579
386,2.0486127756407413
387,2.0511488594389036
388,2.0384684404480993
389,2.03910246139764
390,2.0511488594389036
391,2.0422725661453427
392,2.043540608044424
393,2.0669993831774107
394,2.0587571108333833
395,2.0410045242462616
396,2.049246796590282
397,2.043540608044424
398,2.0321282309527007
399,2.051782880388444
400,2.063829278429708
401,2.049246796590282
402,2.046076691842579
403,2.0568550479847616
404,2.0511488594389036
405,2.0467107127921196
406,2.0530509222875253
407,2.043540608044424
408,2.040370503296721
409,2.056221027035228
410,2.043540608044424
411,2.025788021457295
412,2.0429065870948833
413,2.0441746289939644
414,2.0264220424068355
415,2.0397364823471804
416,2.059391131782924
417,2.051782880388444
418,2.051782880388444
419,2.0689014460260253
420,2.0600251527324644
421,2.0454426708930384
422,2.0625612365306267
423,2.060659173682005
424,2.035932356649937
425,2.0467107127921196
426,2.0555870060856876
427,2.0308601890536195
428,2.0283241052554573
429,2.044808649943505
430,2.0384684404480993
431,2.0397364823471804
432,2.0581230898838427
433,2.050514838489363
434,2.0410045242462616
435,2.0625612365306267
436,2.057489068934302
437,2.0251540005077544
438,2.0384684404480993
439,2.0631952574801673
440,2.0543189641866064
441,2.057489068934302
442,2.063829278429708
443,2.0422725661453427
444,2.0365663775994776
445,2.049246796590282
446,2.0397364823471804
447,2.0365663775994776
448,2.0568550479847616
449,2.0543189641866064
450,2.041638545195802
451,2.046076691842579
452,2.0410045242462616
453,2.03149421000316
454,2.0467107127921196
455,2.059391131782924
456,2.0498808175398224
457,2.056221027035228
458,2.0676334041269513
459,2.0498808175398224
460,2.03910246139764
461,2.0486127756407413
462,2.04734473374166
463,2.0467107127921196
464,2.051782880388444
465,2.0454426708930384
466,2.0467107127921196
467,2.0581230898838427
468,2.041638545195802
469,2.0194478119618964
470,2.0467107127921196
471,2.0631952574801673
472,2.0352983357003964
473,2.0397364823471804
474,2.0631952574801673
475,2.0486127756407413
476,2.037200398549018
477,2.0530509222875253
478,2.0555870060856876
479,2.0410045242462616
480,2.046076691842579
481,2.059391131782924
482,2.0454426708930384
483,2.0429065870948833
484,2.0568550479847616
485,2.04734473374166
486,2.04734473374166
487,2.054952985136147
488,2.0378344194985587
489,2.046076691842579
490,2.06636536222787
491,2.0384684404480993
492,2.0264220424068355
493,2.0543189641866064
494,2.046076691842579
495,2.033396272851782
496,2.059391131782924
497,2.0714375298241876
498,2.056221027035228
499,2.050514838489363
500,2.0524169013379847
501,2.0467107127921196
502,2.0441746289939644
503,2.056221027035228
504,2.056221027035228
505,2.0441746289939644
506,2.0422725661453427
507,2.033396272851782
508,2.025788021457295
509,2.043540608044424
510,2.0479787546912007
511,2.034664314750856
512,2.0441746289939644
513,2.0498808175398224
514,2.037200398549018
515,2.0441746289939644
516,2.061927215581086
517,2.061927215581086
518,2.0543189641866064
519,2.059391131782924
520,2.0612931946315456
521,2.0467107127921196
522,2.0498808175398224
523,2.054952985136147
524,2.043540608044424
525,2.050514838489363
526,2.0511488594389036
527,2.0340302938013153
528,2.0429065870948833
529,2.0479787546912007
530,2.025788021457295
531,2.028958126204998
532,2.053684943237066
533,2.043540608044424
534,2.0352983357003964
535,2.059391131782924
536,2.0600251527324644
537,2.049246796590282
538,2.0631952574801673
539,2.0631952574801673
540,2.0454426708930384
541,2.0429065870948833
542,2.0524169013379847
543,2.0511488594389036
544,2.0511488594389036
545,2.059391131782924
546,2.0486127756407413
547,2.0384684404480993
548,2.0422725661453427
549,2.0308601890536195
550,2.0251540005077544
551,2.0429065870948833
552,2.0479787546912007
553,2.0378344194985587
554,2.04734473374166
555,2.0644632993792484
556,2.0479787546912007
557,2.0378344194985587
558,2.0631952574801673
559,2.06636536222787
560,2.044808649943505
561,2.054952985136147
562,2.0669993831774107
563,2.046076691842579
564,2.03149421000316
565,2.033396272851782
566,2.0352983357003964
567,2.049246796590282
568,2.0568550479847616
569,2.0429065870948833
570,2.041638545195802
571,2.04734473374166
572,2.0308601890536195
573,2.027056063356376
574,2.0568550479847616
575,2.0669993831774107
576,2.0511488594389036
577,2.0587571108333833
578,2.0669993831774107
579,2.0454426708930384
580,2.0422725661453427
581,2.0581230898838427
582,2.0498808175398224
583,2.0397364823471804
584,2.050514838489363
585,2.054952985136147
586,2.0454426708930384
587,2.040370503296721
588,2.0384684404480993
589,2.0397364823471804
590,2.0524169013379847
591,2.051782880388444
592,2.037200398549018
593,2.0429065870948833
594,2.0530509222875253
595,2.03910246139764
596,2.037200398549018
597,2.0631952574801673
598,2.0631952574801673
599,2.0454426708930384
600,2.0581230898838427
601,2.0625612365306267
602,2.0410045242462616
603,2.0454426708930384
604,2.0600251527324644
605,2.0397364823471804
606,2.0238859586086733
607,2.0429065870948833
608,2.041638545195802
609,2.0308601890536195
610,2.0530509222875253
611,2.057489068934302
612,2.0384684404480993
613,2.0479787546912007
614,2.059391131782924
615,2.04734473374166
616,2.0498808175398224
617,2.0669993831774107
618,2.0543189641866064
619,2.03910246139764
620,2.0625612365306267
621,2.0644632993792484
622,2.0321282309527007
623,2.0340302938013153
624,2.049246796590282
625,2.0397364823471804
626,2.0422725661453427
627,2.053684943237066
628,2.0441746289939644
629,2.03910246139764
630,2.041638545195802
631,2.0321282309527007
632,2.0340302938013153
633,2.0568550479847616
634,2.0701694879251065
635,2.065097320328789
636,2.0644632993792484
637,2.0631952574801673
638,2.043540608044424
639,2.03910246139764
640,2.0555870060856876
641,2.044808649943505
642,2.027056063356376
643,2.0498808175398224
644,2.060659173682005
645,2.037200398549018
646,2.0397364823471804
647,2.0543189641866064
648,2.03910246139764
649,2.028958126204998
650,2.0384684404480993
651,2.043540608044424
652,2.0467107127921196
653,2.0543189641866064
654,2.0581230898838427
655,2.0555870060856876
656,2.0581230898838427
657,2.0524169013379847
658,2.0384684404480993
659,2.0486127756407413
660,2.054952985136147
661,2.0410045242462616
662,2.0524169013379847
663,2.0676334041269513
664,2.04734473374166
665,2.0352983357003964
666,2.050514838489363
667,2.04734473374166
668,2.0340302938013153
669,2.0498808175398224
670,2.0631952574801673
671,2.04734473374166
672,2.040370503296721
673,2.0530509222875253
674,2.0454426708930384
675,2.03910246139764
676,2.0581230898838427
677,2.0568550479847616
678,2.0486127756407413
679,2.0625612365306267
680,2.0454426708930384
681,2.0219838957600587
682,2.0454426708930384
683,2.0600251527324644
684,2.0429065870948833
685,2.03910246139764
686,2.050514838489363
687,2.0422725661453427
688,2.0283241052554573
689,2.046076691842579
690,2.0543189641866064
691,2.0397364823471804
692,2.053684943237066
693,2.0625612365306267
694,2.046076691842579
695,2.0524169013379847
696,2.060659173682005
697,2.0511488594389036
698,2.054952985136147
699,2.057489068934302
700,2.0422725661453427
701,2.0397364823471804
702,2.051782880388444
703,2.046076691842579
704,2.03910246139764
705,2.0530509222875253
706,2.049246796590282
707,2.027056063356376
708,2.034664314750856
709,2.0555870060856876
710,2.0587571108333833
711,2.0568550479847616
712,2.0524169013379847
713,2.044808649943505
714,2.0441746289939644
715,2.0454426708930384
716,2.0410045242462616
717,2.046076691842579
718,2.060659173682005
719,2.0543189641866064
720,2.0441746289939644
721,2.0524169013379847
722,2.0486127756407413
723,2.033396272851782
724,2.043540608044424
725,2.056221027035228
726,2.040370503296721
727,2.034664314750856
728,2.0543189641866064
729,2.050514838489363
730,2.0429065870948833
731,2.0581230898838427
732,2.060659173682005
733,2.0486127756407413
734,2.043540608044424
735,2.0410045242462616
736,2.043540608044424
737,2.0600251527324644
738,2.0625612365306267
739,2.044808649943505
740,2.056221027035228
741,2.059391131782924
742,2.0264220424068355
743,2.0365663775994776
744,2.0657313412783296
745,2.044808649943505
746,2.0327622519022412
747,2.054952985136147
748,2.051782880388444
749,2.034664314750856
750,2.046076691842579
751,2.0479787546912007
752,2.028958126204998
753,2.0454426708930384
754,2.0631952574801673
755,2.043540608044424
756,2.03910246139764
757,2.050514838489363
758,2.046076691842579
759,2.0486127756407413
760,2.060659173682005
761,2.0524169013379847
762,2.046076691842579
763,2.0625612365306267
764,2.054952985136147
765,2.027056063356376
766,2.0429065870948833
767,2.0644632993792484
768,2.049246796590282
769,2.044808649943505
770,2.056221027035228
771,2.044808649943505
772,2.0378344194985587
773,2.054952985136147
774,2.050514838489363
775,2.03910246139764
776,2.0587571108333833
777,2.0600251527324644
778,2.0365663775994776
779,2.043540608044424
780,2.051782880388444
781,2.0295921471545384
782,2.0276900843059167
783,2.0498808175398224
784,2.044808649943505
785,2.043540608044424
786,2.06636536222787
787,2.0555870060856876
788,2.0352983357003964
789,2.04734473374166
790,2.049246796590282
791,2.041638545195802
792,2.0581230898838427
793,2.069535466975566
794,2.0581230898838427
795,2.0530509222875253
796,2.0511488594389036
797,2.0308601890536195
798,2.034664314750856
799,2.061927215581086
800,2.04734473374166
801,2.0365663775994776
802,2.0612931946315456
803,2.0581230898838427
804,2.0352983357003964
805,2.040370503296721
806,2.0486127756407413
807,2.0410045242462616
808,2.041638545195802
809,2.0524169013379847
810,2.0467107127921196
811,2.0397364823471804
812,2.0467107127921196
813,2.043540608044424
814,2.0397364823471804
815,2.056221027035228
816,2.0631952574801673
817,2.050514838489363
818,2.0454426708930384
819,2.03910246139764
820,2.028958126204998
821,2.0486127756407413
822,2.068267425076492
823,2.0498808175398224
824,2.0454426708930384
825,2.0669993831774107
826,2.0524169013379847
827,2.030226168104079
828,2.049246796590282
829,2.0644632993792484
830,2.0498808175398224
831,2.0511488594389036
832,2.059391131782924
833,2.0410045242462616
834,2.03149421000316
835,2.0397364823471804
836,2.040370503296721
837,2.049246796590282
838,2.0555870060856876
839,2.0378344194985587
840,2.037200398549018
841,2.057489068934302
842,2.0530509222875253
843,2.0365663775994776
844,2.04734473374166
845,2.050514838489363
846,2.0384684404480993
847,2.0543189641866064
848,2.068267425076492
849,2.0555870060856876
850,2.0479787546912007
851,2.0524169013379847
852,2.0479787546912007
853,2.0352983357003964
854,2.0422725661453427
855,2.0543189641866064
856,2.051782880388444
857,2.056221027035228
858,2.0479787546912007
859,2.0295921471545384
860,2.0352983357003964
861,2.0410045242462616
862,2.033396272851782
863,2.0384684404480993
864,2.0612931946315456
865,2.060659173682005
866,2.0410045242462616
867,2.0543189641866064
868,2.0568550479847616
869,2.0308601890536195
870,2.044808649943505
871,2.060659173682005
872,2.0422725661453427
873,2.0524169013379847
874,2.072071550773728
875,2.046076691842579
876,2.0264220424068355
877,2.0429065870948833
878,2.046076691842579
879,2.0454426708930384
880,2.061927215581086
881,2.054952985136147
882,2.03149421000316
883,2.040370503296721
884,2.0498808175398224
885,2.035932356649937
886,2.0467107127921196
887,2.0689014460260253
888,2.0479787546912007
889,2.037200398549018
890,2.0581230898838427
891,2.0524169013379847
892,2.037200398549018
893,2.0467107127921196
894,2.04734473374166
895,2.030226168104079
896,2.033396272851782
897,2.04734473374166
898,2.0441746289939644
899,2.0530509222875253
900,2.0644632993792484
901,2.034664314750856
902,2.021349874810518
903,2.0441746289939644
904,2.037200398549018
905,2.035932356649937
906,2.068267425076492
907,2.072071550773728
908,2.0543189641866064
909,2.0511488594389036
910,2.046076691842579
911,2.035932356649937
912,2.0422725661453427
913,2.0631952574801673
914,2.072071550773728
915,2.0644632993792484
916,2.060659173682005
917,2.0568550479847616
918,2.0498808175398224
919,2.044808649943505
920,2.03149421000316
921,2.027056063356376
922,2.0498808175398224
923,2.050514838489363
924,2.021349874810518
925,2.033396272851782
926,2.061927215581086
927,2.041638545195802
928,2.0321282309527007
929,2.0625612365306267
930,2.0657313412783296
931,2.049246796590282
932,2.0568550479847616
933,2.057489068934302
934,2.0498808175398224
935,2.0733395926728093
936,2.10123651445258
937,2.099968472553499
938,2.0803138231177485
939,2.0600251527324644
940,2.046076691842579
941,2.0422725661453427
942,2.051782880388444
943,2.0612931946315456
944,2.0625612365306267
945,2.0631952574801673
946,2.041638545195802
947,1.9991591415766052
948,2.0029632672738487
949,2.0410045242462616
950,2.051782880388444
951,2.065097320328789
952,2.0891901164113165
953,2.069535466975566
954,2.0384684404480993
955,2.0352983357003964
956,2.016911728163734
957,2.00423130917293
958,2.053684943237066
959,2.0936282630580934
960,2.080947844067289
961,2.0834839278654513
962,2.094262284007634
963,2.0657313412783296
964,2.043540608044424
965,2.0410045242462616
966,2.0264220424068355
967,2.0251540005077544
968,2.0486127756407413
969,2.0600251527324644
970,2.054952985136147
971,2.0600251527324644
972,2.0657313412783296
973,2.0378344194985587
974,2.0251540005077544
975,2.0746076345718905
976,2.079679802168215
977,2.008669455819714
978,1.9940869739802878
979,2.0150096653151124
980,1.982040575939024
981,1.9934529530307472
982,2.0644632993792484
983,2.0454426708930384
984,1.9725302616959226
985,1.9452673608656923
986,1.9313188999758069
987,1.9630199474528212
988,2.076509697420512
989,2.1665406722552163
990,2.1804891331451017
991,2.1284994152828034
992,2.03149421000316
993,2.0016952253747675
994,2.0733395926728093
995,2.124695289585567
996,2.113282912493844
997,2.1006024935030396
998,2.0365663775994776
999,1.8793291821135156
1000,1.8083188357650144
1001,1.8970817687006374
1002,1.9871127435353486
1003,2.0631952574801673
1004,2.1418138552231483
1005,2.0891901164113165
1006,1.9566797379574155
1007,1.9154683762373068
1008,1.9395611723198343
1009,1.9826745968885646
1010,2.08221588596637
1011,2.1621025256084323
1012,2.1462520018699323
1013,2.1126488915443034
1014,2.1107468286956816
1015,2.134839624778209
1016,2.2039479082780886
1017,2.251499479493603
1018,2.1938035730854466
1019,2.1063086820488977
1020,2.0486127756407413
1021,1.985210680686727
1022,1.9712622197968415
1023,2.0207158538609775
1024,2.0131076024664907
1025,1.9363910675721314
1026,1.8958137268015562
1027,1.9084941457923605
1028,1.916736418136388
1029,1.94273127706753
1030,2.0194478119618964
1031,2.051782880388444
1032,2.008669455819714
1033,1.9940869739802878
1034,2.0295921471545384
1035,2.0746076345718905
1036,2.146886022819473
1037,2.2242365786633727
1038,2.212190180622109
1039,2.1310354990809657
1040,2.110112807746141
1041,2.164004588457054
1042,2.243891228099116
1043,2.3383603495806042
1044,2.3466026219246245
1045,2.1760509864983177
1046,1.9712622197968415
1047,1.9046900200951242
1048,1.932586941874888
1049,1.9655560312509763
1050,1.9890148063839632
1051,1.9737983035950037
1052,1.9230766276317866
1053,1.8748910354667316
1054,1.8374837994438593
1055,1.8666487631227113
1056,2.0016952253747675
1057,2.1399117923745266
1058,2.2026798663790075
1059,2.2197984320165887
1060,2.1621025256084323
1061,2.011205539617869
1062,1.8951797058520157
1063,1.9186384809850026
1064,2.0308601890536195
1065,2.1462520018699323
1066,2.209020075874406
1067,2.1906334683377437
1068,2.129133436232344
1069,2.091092179259938
1070,2.091092179259938
1071,2.123427247686486
1072,2.1589324208607366
1073,2.1151849753424585
1074,1.9833086178381052
1075,1.8622106164759273
1076,1.7734476835403044
1077,1.6789785620588162
1078,1.6466434936322685
1079,1.765205411196284
1080,1.9560457170078749
1081,2.0676334041269513
1082,2.0993344516039585
1083,2.112014870594763
1084,2.091092179259938
1085,2.0746076345718905
1086,2.115818996291999
1087,2.1576643789616554
1088,2.1792210912460206
1089,2.1906334683377437
1090,2.171612839851541
1091,2.1969736778331423
1092,2.28320052697061
1093,2.2857366107687724
1094,2.219164411067048
1095,2.187463363590041
1096,2.075241655521431
1097,1.8425559670401839
1098,1.7138497142835263
1099,1.7366744684669726
1100,1.7759837673384666
1101,1.8717209307190288
1102,2.01247358151695
1103,2.0486127756407413
1104,2.0035972882233892
1105,1.9547776751087937
1106,1.922442606682246
1107,1.9871127435353486
1108,2.1151849753424585
1109,2.1513241694662497
1110,2.1018705354021208
1111,2.0631952574801673
1112,2.049246796590282
1113,2.099968472553499
1114,2.2489633956954407
1115,2.3567469571172737
1116,2.332654161034746
1117,2.267350003232103
1118,2.183025216943264
1119,2.10123651445258
1120,2.1227932267369454
1121,2.1576643789616554
1122,2.08221588596637
1123,1.99662305777845
1124,1.9382931304207531
1125,1.8622106164759273
1126,1.8799632030630562
1127,1.9737983035950037
1128,1.9604838636546589
1129,1.8951797058520157
1130,1.932586941874888
1131,2.0029632672738487
1132,2.0568550479847616
1133,2.187463363590041
1134,2.314267553498077
1135,2.2610097937367044
1136,2.1373757085763714
1137,2.144983959970851
1138,2.223602557713832
1139,2.25593762614038
1140,2.271788149878887
1141,2.268618045131184
1142,2.113282912493844
1143,1.8171951290585753
1144,1.5971898595681324
1145,1.5610506654443412
1146,1.6364991584396265
1147,1.7455507617605335
1148,1.887571454457536
1149,2.0264220424068355
1150,2.0219838957600587
1151,1.9186384809850026
1152,1.9731642826454632
1153,2.1621025256084323
1154,2.2610097937367044
1155,2.3485046847732463
1156,2.4803810422776067
1157,2.4366335967593358
1158,2.241355144300961
1159,2.1050406401498165
1160,2.0074014139206326
1161,1.912298271489604
1162,1.8767930983153533
1163,1.8755250564162722
1164,1.8926436220538605
1165,1.9680921150491386
1166,2.103138577301195
1167,2.21345822252119
1168,2.193169552135906
1169,2.0669993831774107
1170,1.8767930983153533
1171,1.5902156291231933
1172,1.3638701501373447
1173,1.3917670719171156
1174,1.5515403512012398
1175,1.7062414628890465
1176,1.8964477477510968
1177,2.059391131782924
1178,2.139277771424986
1179,2.2476953537963595
1180,2.3814737741493346
1181,2.4372676177088763
1182,2.4657985604381807
1183,2.487355272722546
1184,2.403030486433707
1185,2.2743242336770493
1186,2.1957056359340683
1187,2.0847519697645325
1188,1.9554116960583343
1189,1.9161023971868474
1190,1.9173704390859285
1191,1.9306848790262663
1192,2.01247358151695
1193,2.139277771424986
1194,2.2724221708284276
1195,2.313633532548536
1196,2.150690148516709
1197,1.9027879572465025
1198,1.6999012533936408
1199,1.4894062981462994
1200,1.3879629462198722
1201,1.5604166444948007
1202,1.8311435899484607
1203,2.0181797700628152
1204,2.210922138723028
1205,2.4081026540300243
1206,2.4746748537317416
1207,2.503205796461053
1208,2.602113064589318
1209,2.6040151274379397
1210,2.461360413791404
1211,2.361819124713591
1212,2.313633532548536
1213,2.204581929227629
1214,2.1215251848378642
1215,2.1544942742139526
1216,2.1589324208607366
1217,2.0568550479847616
1218,1.9839426387876458
1219,1.9604838636546589
1220,1.9357570466225908
1221,1.976334387393159
1222,1.9978910996775312
1223,1.8546023650814476
1224,1.652983703127667
1225,1.4830660886509008
1226,1.3264629141144795
1227,1.3378752912062026
1228,1.577535210132389
1229,1.8343136946961636
1230,2.069535466975566
1231,2.3554789152181925
1232,2.567241912364608
1233,2.659174950047934
1234,2.7137007517083944
1235,2.6731234109378192
1236,2.5158862154518573
1237,2.3307520981861245
1238,2.092994242108553
1239,1.8400198832420216
1240,1.744916740810993
1241,1.7385765313155943
1242,1.6789785620588162
1243,1.696731148645945
1244,1.8127569824117984
1245,1.8647467002740896
1246,1.9091281667419011
1247,2.0727055717232687
1248,2.25593762614038
1249,2.343432517176929
1250,2.3542108733191114
1251,2.262911856585326
1252,2.06636536222787
1253,1.8748910354667316
1254,1.7239940494761683
1255,1.6523496821781265
1256,1.7239940494761683
1257,1.853968344131907
1258,1.9712622197968415
1259,2.089824137360857
1260,2.1576643789616554
1261,2.130401478131425
1262,2.0251540005077544
1263,1.8603085536273056
1264,1.6979991905450191
1265,1.642839367935025
1266,1.6929270229487017
1267,1.7144837352330669
1268,1.7144837352330669
1269,1.8209992547558187
1270,1.9928189320812066
1271,2.188731405489122
1272,2.520324362098634
1273,2.9489225239877968
1274,3.2418402026753625
1275,3.2824175434459377
1276,3.1397628297993947
1277,2.8753760938411403
1278,2.467066602337262
1279,1.9712622197968415
1280,1.607968215710315
1281,1.4862361933986037
1282,1.395571197614359
1283,1.214875226995403
1284,1.1907824309128756
1285,1.3885969671694127
1286,1.5521743721507804
1287,1.7030713581413437
1288,2.0384684404480993
