,NIGH01_EW1 200.0(Hz) unit:(gal)
173,0.009903260072072317
174,0.00918800433476763
175,0.008711167176564505
176,0.008711167176564505
177,0.009664841492970755
178,0.011333771546681692
179,0.01204902728398638
180,0.010856934388478567
181,0.008711167176564505
182,0.007519074281056692
183,0.007519074281056692
184,0.007995911439259817
185,0.008949585755666067
186,0.009664841492970755
187,0.009664841492970755
188,0.008472748597462942
189,0.007519074281056692
190,0.007042237122853567
191,0.00728065570195513
192,0.008949585755666067
193,0.011333771546681692
194,0.01300270160039263
195,0.013241120179494192
196,0.012287445863087942
197,0.01109535296758013
198,0.010618515809377005
199,0.010380097230275442
200,0.010380097230275442
201,0.009664841492970755
202,0.007519074281056692
203,0.004896469910939505
204,0.00346595843633013
205,0.00441963275273638
206,0.006565399964650442
207,0.00728065570195513
208,0.00632698138554888
209,0.00537330706914263
210,0.006088562806447317
211,0.008472748597462942
212,0.010618515809377005
213,0.01109535296758013
214,0.009664841492970755
215,0.00823433001836138
216,0.00823433001836138
217,0.009664841492970755
218,0.011333771546681692
219,0.011572190125783255
220,0.010856934388478567
221,0.010380097230275442
222,0.01014167865117388
223,0.008711167176564505
224,0.007995911439259817
225,0.008472748597462942
226,0.008472748597462942
227,0.00728065570195513
228,0.006565399964650442
229,0.006803818543752005
230,0.006803818543752005
231,0.006803818543752005
232,0.00728065570195513
233,0.00823433001836138
234,0.008949585755666067
235,0.008949585755666067
236,0.007519074281056692
237,0.00632698138554888
238,0.006803818543752005
239,0.007995911439259817
240,0.00823433001836138
241,0.007519074281056692
242,0.006565399964650442
243,0.006088562806447317
244,0.006088562806447317
245,0.00632698138554888
246,0.006565399964650442
247,0.007519074281056692
248,0.010380097230275442
249,0.014671631654103567
250,0.018963166077931692
251,0.019916840394337942
252,0.017055817445119192
253,0.01300270160039263
254,0.01014167865117388
255,0.007995911439259817
256,0.006565399964650442
257,0.006565399964650442
258,0.007757492860158255
259,0.008711167176564505
260,0.007995911439259817
261,0.007519074281056692
262,0.00918800433476763
263,0.012287445863087942
264,0.014194794495900442
265,0.013717957337697317
266,0.011810608704884817
267,0.01014167865117388
268,0.008949585755666067
269,0.008711167176564505
270,0.008949585755666067
271,0.008949585755666067
272,0.007995911439259817
273,0.007042237122853567
274,0.007042237122853567
275,0.008472748597462942
276,0.01014167865117388
277,0.010856934388478567
278,0.011333771546681692
279,0.01204902728398638
280,0.01204902728398638
281,0.010856934388478567
282,0.008472748597462942
283,0.006803818543752005
284,0.007519074281056692
285,0.009426422913869192
286,0.01014167865117388
287,0.008949585755666067
288,0.00728065570195513
289,0.006565399964650442
290,0.006565399964650442
291,0.00632698138554888
292,0.00632698138554888
293,0.00728065570195513
294,0.008949585755666067
295,0.009426422913869192
296,0.007995911439259817
297,0.006565399964650442
298,0.006565399964650442
299,0.007757492860158255
300,0.008949585755666067
301,0.008711167176564505
302,0.007519074281056692
303,0.005850144227345755
304,0.004658051331837942
305,0.004658051331837942
306,0.00537330706914263
307,0.006088562806447317
308,0.006803818543752005
309,0.00728065570195513
310,0.007757492860158255
311,0.00823433001836138
312,0.008949585755666067
313,0.009664841492970755
314,0.010856934388478567
315,0.011333771546681692
316,0.009903260072072317
317,0.007757492860158255
318,0.005850144227345755
319,0.005134888490041067
320,0.00632698138554888
321,0.01014167865117388
322,0.013717957337697317
323,0.015625305970509817
324,0.015625305970509817
325,0.015386887391408255
326,0.013717957337697317
327,0.010380097230275442
328,0.00728065570195513
329,0.007042237122853567
330,0.009903260072072317
331,0.012764283021291067
332,0.01300270160039263
333,0.010618515809377005
334,0.007519074281056692
335,0.006088562806447317
336,0.006565399964650442
337,0.008711167176564505
338,0.01014167865117388
339,0.00918800433476763
340,0.00728065570195513
341,0.006803818543752005
342,0.007042237122853567
343,0.00632698138554888
344,0.00537330706914263
345,0.007042237122853567
346,0.01014167865117388
347,0.011810608704884817
348,0.01204902728398638
349,0.012764283021291067
350,0.014433213075002005
351,0.013717957337697317
352,0.010618515809377005
353,0.007995911439259817
354,0.007042237122853567
355,0.006565399964650442
356,0.00537330706914263
357,0.00441963275273638
358,0.00441963275273638
359,0.00441963275273638
360,0.004896469910939505
361,0.00632698138554888
362,0.007757492860158255
363,0.007042237122853567
364,0.005134888490041067
365,0.004896469910939505
366,0.00728065570195513
367,0.009664841492970755
368,0.010380097230275442
369,0.009903260072072317
370,0.009426422913869192
371,0.008949585755666067
372,0.00823433001836138
373,0.007757492860158255
374,0.007042237122853567
375,0.005850144227345755
376,0.00537330706914263
377,0.006088562806447317
378,0.007042237122853567
379,0.007042237122853567
380,0.005611725648244192
381,0.00537330706914263
382,0.007757492860158255
383,0.010618515809377005
384,0.010856934388478567
385,0.008949585755666067
386,0.006803818543752005
387,0.005611725648244192
388,0.005850144227345755
389,0.00823433001836138
390,0.011810608704884817
391,0.013717957337697317
392,0.012764283021291067
393,0.010856934388478567
394,0.009903260072072317
395,0.009664841492970755
396,0.00918800433476763
397,0.009426422913869192
398,0.010856934388478567
399,0.01204902728398638
400,0.011810608704884817
401,0.011572190125783255
402,0.012525864442189505
403,0.014194794495900442
404,0.014671631654103567
405,0.014433213075002005
406,0.01395637591679888
407,0.012764283021291067
408,0.011572190125783255
409,0.01109535296758013
410,0.01109535296758013
411,0.010856934388478567
412,0.010856934388478567
413,0.010856934388478567
414,0.010856934388478567
415,0.011333771546681692
416,0.012287445863087942
417,0.012525864442189505
418,0.012287445863087942
419,0.010856934388478567
420,0.008949585755666067
421,0.007995911439259817
422,0.007995911439259817
423,0.008949585755666067
424,0.009903260072072317
425,0.009664841492970755
426,0.008472748597462942
427,0.007042237122853567
428,0.005850144227345755
429,0.00537330706914263
430,0.006088562806447317
431,0.006565399964650442
432,0.007042237122853567
433,0.007519074281056692
434,0.007995911439259817
435,0.008711167176564505
436,0.009426422913869192
437,0.009426422913869192
438,0.008949585755666067
439,0.008472748597462942
440,0.008711167176564505
441,0.00823433001836138
442,0.007042237122853567
443,0.006088562806447317
444,0.00728065570195513
445,0.01014167865117388
446,0.012287445863087942
447,0.012287445863087942
448,0.01109535296758013
449,0.011572190125783255
450,0.013717957337697317
451,0.015386887391408255
452,0.014433213075002005
453,0.01014167865117388
454,0.005850144227345755
455,0.004658051331837942
456,0.006088562806447317
457,0.00728065570195513
458,0.007042237122853567
459,0.005850144227345755
460,0.00537330706914263
461,0.005850144227345755
462,0.007042237122853567
463,0.00823433001836138
464,0.00918800433476763
465,0.00918800433476763
466,0.00823433001836138
467,0.007519074281056692
468,0.007757492860158255
469,0.008949585755666067
470,0.009664841492970755
471,0.00918800433476763
472,0.008949585755666067
473,0.010856934388478567
474,0.012525864442189505
475,0.011333771546681692
476,0.007519074281056692
477,0.003942795594533255
478,0.0037043770154316924
479,0.005611725648244192
480,0.007519074281056692
481,0.00823433001836138
482,0.008949585755666067
483,0.009903260072072317
484,0.010380097230275442
485,0.01014167865117388
486,0.009903260072072317
487,0.010618515809377005
488,0.012525864442189505
489,0.014433213075002005
490,0.01491005023320513
491,0.013241120179494192
492,0.01014167865117388
493,0.008472748597462942
494,0.010380097230275442
495,0.014194794495900442
496,0.016102143128712942
497,0.014671631654103567
498,0.011572190125783255
499,0.007995911439259817
500,0.00537330706914263
501,0.00441963275273638
502,0.00537330706914263
503,0.00632698138554888
504,0.006565399964650442
505,0.00632698138554888
506,0.00537330706914263
507,0.0037043770154316924
508,0.004181214173634817
509,0.00632698138554888
510,0.007995911439259817
511,0.008711167176564505
512,0.009426422913869192
513,0.009903260072072317
514,0.00918800433476763
515,0.00823433001836138
516,0.00918800433476763
517,0.010856934388478567
518,0.011810608704884817
519,0.01204902728398638
520,0.012287445863087942
521,0.01204902728398638
522,0.010856934388478567
523,0.00918800433476763
524,0.008949585755666067
525,0.010380097230275442
526,0.012525864442189505
527,0.01204902728398638
528,0.008472748597462942
529,0.004896469910939505
530,0.00441963275273638
531,0.007042237122853567
532,0.009903260072072317
533,0.011572190125783255
534,0.012525864442189505
535,0.011810608704884817
536,0.009903260072072317
537,0.008711167176564505
538,0.008711167176564505
539,0.00918800433476763
540,0.008711167176564505
541,0.007757492860158255
542,0.00728065570195513
543,0.007519074281056692
544,0.007519074281056692
545,0.007995911439259817
546,0.009903260072072317
547,0.012525864442189505
548,0.01395637591679888
549,0.012287445863087942
550,0.008949585755666067
551,0.006565399964650442
552,0.007042237122853567
553,0.01014167865117388
554,0.013241120179494192
555,0.014194794495900442
556,0.01204902728398638
557,0.009903260072072317
558,0.01014167865117388
559,0.011333771546681692
560,0.01109535296758013
561,0.010618515809377005
562,0.01109535296758013
563,0.012525864442189505
564,0.012287445863087942
565,0.010856934388478567
566,0.008949585755666067
567,0.007519074281056692
568,0.007042237122853567
569,0.006803818543752005
570,0.00728065570195513
571,0.00918800433476763
572,0.011333771546681692
573,0.01109535296758013
574,0.009426422913869192
575,0.008949585755666067
576,0.009903260072072317
577,0.01109535296758013
578,0.011572190125783255
579,0.011333771546681692
580,0.011333771546681692
581,0.01204902728398638
582,0.012764283021291067
583,0.01300270160039263
584,0.011810608704884817
585,0.01014167865117388
586,0.008949585755666067
587,0.008472748597462942
588,0.008472748597462942
589,0.009426422913869192
590,0.011572190125783255
591,0.01300270160039263
592,0.01300270160039263
593,0.011333771546681692
594,0.008711167176564505
595,0.006803818543752005
596,0.006565399964650442
597,0.008711167176564505
598,0.011333771546681692
599,0.012287445863087942
600,0.011333771546681692
601,0.01014167865117388
602,0.009903260072072317
603,0.01014167865117388
604,0.009664841492970755
605,0.00918800433476763
606,0.00918800433476763
607,0.009664841492970755
608,0.01109535296758013
609,0.011810608704884817
610,0.01109535296758013
611,0.009664841492970755
612,0.009426422913869192
613,0.010380097230275442
614,0.011572190125783255
615,0.011333771546681692
616,0.009903260072072317
617,0.007995911439259817
618,0.007519074281056692
619,0.00823433001836138
620,0.009664841492970755
621,0.01014167865117388
622,0.008711167176564505
623,0.007519074281056692
624,0.007042237122853567
625,0.007757492860158255
626,0.009426422913869192
627,0.010856934388478567
628,0.010856934388478567
629,0.009426422913869192
630,0.007519074281056692
631,0.006565399964650442
632,0.007042237122853567
633,0.007757492860158255
634,0.007757492860158255
635,0.00728065570195513
636,0.007519074281056692
637,0.009664841492970755
638,0.011572190125783255
639,0.01109535296758013
640,0.008949585755666067
641,0.007757492860158255
642,0.008472748597462942
643,0.009903260072072317
644,0.01014167865117388
645,0.01014167865117388
646,0.01109535296758013
647,0.011572190125783255
648,0.010380097230275442
649,0.008949585755666067
650,0.008949585755666067
651,0.010380097230275442
652,0.01109535296758013
653,0.00918800433476763
654,0.006565399964650442
655,0.005611725648244192
656,0.007757492860158255
657,0.01109535296758013
658,0.013479538758595755
659,0.01395637591679888
660,0.011810608704884817
661,0.007757492860158255
662,0.00441963275273638
663,0.004896469910939505
664,0.00823433001836138
665,0.010856934388478567
666,0.011572190125783255
667,0.010618515809377005
668,0.009426422913869192
669,0.00918800433476763
670,0.010380097230275442
671,0.011572190125783255
672,0.01204902728398638
673,0.011810608704884817
674,0.011810608704884817
675,0.012287445863087942
676,0.012287445863087942
677,0.012287445863087942
678,0.01300270160039263
679,0.01395637591679888
680,0.014194794495900442
681,0.013479538758595755
682,0.010618515809377005
683,0.007519074281056692
684,0.00632698138554888
685,0.006803818543752005
686,0.007757492860158255
687,0.009664841492970755
688,0.01204902728398638
689,0.012764283021291067
690,0.010856934388478567
691,0.008472748597462942
692,0.007042237122853567
693,0.006088562806447317
694,0.005611725648244192
695,0.005134888490041067
696,0.004896469910939505
697,0.004658051331837942
698,0.0037043770154316924
699,0.0027507026990254424
700,0.0032275398572285674
701,0.006088562806447317
702,0.010380097230275442
703,0.013717957337697317
704,0.01395637591679888
705,0.012525864442189505
706,0.012525864442189505
707,0.013241120179494192
708,0.012764283021291067
709,0.01204902728398638
710,0.012525864442189505
711,0.01395637591679888
712,0.014433213075002005
713,0.013479538758595755
714,0.010618515809377005
715,0.007519074281056692
716,0.00632698138554888
717,0.008472748597462942
718,0.011333771546681692
719,0.012764283021291067
720,0.012287445863087942
721,0.01109535296758013
722,0.01109535296758013
723,0.01300270160039263
724,0.015386887391408255
725,0.016578980286916067
726,0.016102143128712942
727,0.013717957337697317
728,0.01014167865117388
729,0.007042237122853567
730,0.00632698138554888
731,0.007757492860158255
732,0.009903260072072317
733,0.011333771546681692
734,0.012287445863087942
735,0.013241120179494192
736,0.01300270160039263
737,0.01109535296758013
738,0.008472748597462942
739,0.007757492860158255
740,0.01014167865117388
741,0.012764283021291067
742,0.013717957337697317
743,0.012525864442189505
744,0.01014167865117388
745,0.008711167176564505
746,0.00823433001836138
747,0.00823433001836138
748,0.007995911439259817
749,0.00728065570195513
750,0.007042237122853567
751,0.007757492860158255
752,0.008711167176564505
753,0.008472748597462942
754,0.007519074281056692
755,0.006088562806447317
756,0.004896469910939505
757,0.004896469910939505
758,0.007042237122853567
759,0.009664841492970755
760,0.009903260072072317
761,0.00823433001836138
762,0.007042237122853567
763,0.00823433001836138
764,0.01109535296758013
765,0.013241120179494192
766,0.013241120179494192
767,0.012525864442189505
768,0.012525864442189505
769,0.012764283021291067
770,0.012525864442189505
771,0.01109535296758013
772,0.007757492860158255
773,0.00441963275273638
774,0.00251228411992388
775,0.0027507026990254424
776,0.0032275398572285674
777,0.004181214173634817
778,0.006565399964650442
779,0.008949585755666067
780,0.00918800433476763
781,0.007995911439259817
782,0.007995911439259817
783,0.01014167865117388
784,0.010618515809377005
785,0.007995911439259817
786,0.006088562806447317
787,0.00823433001836138
788,0.01204902728398638
789,0.014194794495900442
790,0.013717957337697317
791,0.01204902728398638
792,0.009903260072072317
793,0.006803818543752005
794,0.00441963275273638
795,0.003942795594533255
796,0.006565399964650442
797,0.010380097230275442
798,0.01300270160039263
799,0.01300270160039263
800,0.010618515809377005
801,0.00728065570195513
802,0.00537330706914263
803,0.004658051331837942
804,0.004896469910939505
805,0.007042237122853567
806,0.011333771546681692
807,0.014671631654103567
808,0.01395637591679888
809,0.009664841492970755
810,0.006088562806447317
811,0.00728065570195513
812,0.011333771546681692
813,0.01395637591679888
814,0.012525864442189505
815,0.008472748597462942
816,0.004658051331837942
817,0.004658051331837942
818,0.00823433001836138
819,0.01109535296758013
820,0.009426422913869192
821,0.005611725648244192
822,0.005134888490041067
823,0.008711167176564505
824,0.013479538758595755
825,0.01491005023320513
826,0.012525864442189505
827,0.00918800433476763
828,0.007995911439259817
829,0.008711167176564505
830,0.009664841492970755
831,0.009664841492970755
832,0.008949585755666067
833,0.007519074281056692
834,0.006088562806447317
835,0.00632698138554888
836,0.00823433001836138
837,0.009664841492970755
838,0.00918800433476763
839,0.00728065570195513
840,0.006803818543752005
841,0.00823433001836138
842,0.009903260072072317
843,0.010380097230275442
844,0.009903260072072317
845,0.009426422913869192
846,0.009426422913869192
847,0.009426422913869192
848,0.00918800433476763
849,0.008949585755666067
850,0.009903260072072317
851,0.010380097230275442
852,0.008949585755666067
853,0.006803818543752005
854,0.00537330706914263
855,0.004896469910939505
856,0.006088562806447317
857,0.00728065570195513
858,0.00728065570195513
859,0.006803818543752005
860,0.006565399964650442
861,0.006803818543752005
862,0.007519074281056692
863,0.009426422913869192
864,0.011572190125783255
865,0.01300270160039263
866,0.013241120179494192
867,0.01204902728398638
868,0.009664841492970755
869,0.00728065570195513
870,0.00728065570195513
871,0.008711167176564505
872,0.008711167176564505
873,0.007757492860158255
874,0.00728065570195513
875,0.007519074281056692
876,0.007995911439259817
877,0.008472748597462942
878,0.007995911439259817
879,0.005850144227345755
880,0.002989121278127005
881,0.0017970283826191924
882,0.002989121278127005
883,0.005134888490041067
884,0.006803818543752005
885,0.007757492860158255
886,0.007995911439259817
887,0.007757492860158255
888,0.00823433001836138
889,0.009426422913869192
890,0.01109535296758013
891,0.011572190125783255
892,0.010618515809377005
893,0.009664841492970755
894,0.009903260072072317
895,0.01109535296758013
896,0.011333771546681692
897,0.01014167865117388
898,0.007519074281056692
899,0.00537330706914263
900,0.004896469910939505
901,0.00632698138554888
902,0.007995911439259817
903,0.008711167176564505
904,0.008472748597462942
905,0.008949585755666067
906,0.01014167865117388
907,0.010618515809377005
908,0.010380097230275442
909,0.009664841492970755
910,0.008949585755666067
911,0.007995911439259817
912,0.007757492860158255
913,0.008472748597462942
914,0.00918800433476763
915,0.009903260072072317
916,0.010618515809377005
917,0.01109535296758013
918,0.011333771546681692
919,0.010618515809377005
920,0.008472748597462942
921,0.006803818543752005
922,0.006088562806447317
923,0.005611725648244192
924,0.005134888490041067
925,0.005134888490041067
926,0.006088562806447317
927,0.006565399964650442
928,0.005611725648244192
929,0.003942795594533255
930,0.004896469910939505
931,0.008949585755666067
932,0.01300270160039263
933,0.015148468812306692
934,0.015148468812306692
935,0.013717957337697317
936,0.01204902728398638
937,0.011572190125783255
938,0.012287445863087942
939,0.013241120179494192
940,0.01300270160039263
941,0.012764283021291067
942,0.013717957337697317
943,0.015386887391408255
944,0.016578980286916067
945,0.016578980286916067
946,0.015386887391408255
947,0.014194794495900442
948,0.012525864442189505
949,0.010618515809377005
950,0.008949585755666067
951,0.007757492860158255
952,0.007757492860158255
953,0.00823433001836138
954,0.008949585755666067
955,0.008949585755666067
956,0.00823433001836138
957,0.007519074281056692
958,0.006803818543752005
959,0.005850144227345755
960,0.005850144227345755
961,0.007042237122853567
962,0.008472748597462942
963,0.008711167176564505
964,0.00728065570195513
965,0.005611725648244192
966,0.005134888490041067
967,0.005850144227345755
968,0.006803818543752005
969,0.007757492860158255
970,0.01014167865117388
971,0.013241120179494192
972,0.015148468812306692
973,0.013479538758595755
974,0.010380097230275442
975,0.008949585755666067
976,0.008949585755666067
977,0.009426422913869192
978,0.01014167865117388
979,0.010856934388478567
980,0.009903260072072317
981,0.00728065570195513
982,0.005134888490041067
983,0.005850144227345755
984,0.008472748597462942
985,0.010618515809377005
986,0.01204902728398638
987,0.012287445863087942
988,0.010856934388478567
989,0.00823433001836138
990,0.006565399964650442
991,0.007519074281056692
992,0.011810608704884817
993,0.017294236024220755
994,0.020155258973439505
995,0.01872474749883013
996,0.01491005023320513
997,0.01109535296758013
998,0.008472748597462942
999,0.007042237122853567
1000,0.007757492860158255
1001,0.009664841492970755
1002,0.010618515809377005
1003,0.01014167865117388
1004,0.00918800433476763
1005,0.009664841492970755
1006,0.011810608704884817
1007,0.013717957337697317
1008,0.013717957337697317
1009,0.01300270160039263
1010,0.01300270160039263
1011,0.01300270160039263
1012,0.012525864442189505
1013,0.011810608704884817
1014,0.011572190125783255
1015,0.011572190125783255
1016,0.01204902728398638
1017,0.01300270160039263
1018,0.013479538758595755
1019,0.012764283021291067
1020,0.011810608704884817
1021,0.01204902728398638
1022,0.012525864442189505
1023,0.011810608704884817
1024,0.009664841492970755
1025,0.00728065570195513
1026,0.00728065570195513
1027,0.008949585755666067
1028,0.009664841492970755
1029,0.00918800433476763
1030,0.007757492860158255
1031,0.00728065570195513
1032,0.007995911439259817
1033,0.00823433001836138
1034,0.00823433001836138
1035,0.008949585755666067
1036,0.01109535296758013
1037,0.012525864442189505
1038,0.013479538758595755
1039,0.01395637591679888
1040,0.013717957337697317
1041,0.013241120179494192
1042,0.012525864442189505
1043,0.012287445863087942
1044,0.01204902728398638
1045,0.012287445863087942
1046,0.014194794495900442
1047,0.015625305970509817
1048,0.014671631654103567
1049,0.011810608704884817
1050,0.009903260072072317
1051,0.010380097230275442
1052,0.011810608704884817
1053,0.012764283021291067
1054,0.01204902728398638
1055,0.009426422913869192
1056,0.006803818543752005
1057,0.007042237122853567
1058,0.01109535296758013
1059,0.015148468812306692
1060,0.015386887391408255
1061,0.01204902728398638
1062,0.00918800433476763
1063,0.00823433001836138
1064,0.00918800433476763
1065,0.010856934388478567
1066,0.011810608704884817
1067,0.01109535296758013
1068,0.009903260072072317
1069,0.01014167865117388
1070,0.010618515809377005
1071,0.009664841492970755
1072,0.007519074281056692
1073,0.006803818543752005
1074,0.008949585755666067
1075,0.01300270160039263
1076,0.01491005023320513
1077,0.012287445863087942
1078,0.007757492860158255
1079,0.004658051331837942
1080,0.00441963275273638
1081,0.007042237122853567
1082,0.009664841492970755
1083,0.01014167865117388
1084,0.008472748597462942
1085,0.00632698138554888
1086,0.005850144227345755
1087,0.006803818543752005
1088,0.006803818543752005
1089,0.00632698138554888
1090,0.007042237122853567
1091,0.008711167176564505
1092,0.008949585755666067
1093,0.007757492860158255
1094,0.00632698138554888
1095,0.00537330706914263
1096,0.00632698138554888
1097,0.009664841492970755
1098,0.01300270160039263
1099,0.011810608704884817
1100,0.007519074281056692
1101,0.005611725648244192
1102,0.007757492860158255
1103,0.011333771546681692
1104,0.01395637591679888
1105,0.014433213075002005
1106,0.01395637591679888
1107,0.012764283021291067
1108,0.01204902728398638
1109,0.012287445863087942
1110,0.012525864442189505
1111,0.011810608704884817
1112,0.009903260072072317
1113,0.00823433001836138
1114,0.007995911439259817
1115,0.008949585755666067
1116,0.010856934388478567
1117,0.012764283021291067
1118,0.013717957337697317
1119,0.013717957337697317
1120,0.01300270160039263
1121,0.011810608704884817
1122,0.010856934388478567
1123,0.010380097230275442
1124,0.010380097230275442
1125,0.010380097230275442
1126,0.010856934388478567
1127,0.01204902728398638
1128,0.01300270160039263
1129,0.01300270160039263
1130,0.011572190125783255
1131,0.01014167865117388
1132,0.009664841492970755
1133,0.009664841492970755
1134,0.010618515809377005
1135,0.011572190125783255
1136,0.011572190125783255
1137,0.01014167865117388
1138,0.008472748597462942
1139,0.00823433001836138
1140,0.008711167176564505
1141,0.009664841492970755
1142,0.011572190125783255
1143,0.013479538758595755
1144,0.013241120179494192
1145,0.010380097230275442
1146,0.008711167176564505
1147,0.008949585755666067
1148,0.01014167865117388
1149,0.01109535296758013
1150,0.012287445863087942
1151,0.012764283021291067
1152,0.011572190125783255
1153,0.01014167865117388
1154,0.009664841492970755
1155,0.009903260072072317
1156,0.008711167176564505
1157,0.007519074281056692
1158,0.007519074281056692
1159,0.00823433001836138
1160,0.00823433001836138
1161,0.006565399964650442
1162,0.005611725648244192
1163,0.006803818543752005
1164,0.008711167176564505
1165,0.009426422913869192
1166,0.008472748597462942
1167,0.006803818543752005
1168,0.006565399964650442
1169,0.008472748597462942
1170,0.011333771546681692
1171,0.012764283021291067
1172,0.011572190125783255
1173,0.00918800433476763
1174,0.00823433001836138
1175,0.009426422913869192
1176,0.010380097230275442
1177,0.009426422913869192
1178,0.008711167176564505
1179,0.008711167176564505
1180,0.008711167176564505
1181,0.007995911439259817
1182,0.007757492860158255
1183,0.00728065570195513
1184,0.00632698138554888
1185,0.00537330706914263
1186,0.006088562806447317
1187,0.007995911439259817
1188,0.00918800433476763
1189,0.008472748597462942
1190,0.00632698138554888
1191,0.004896469910939505
1192,0.00537330706914263
1193,0.007995911439259817
1194,0.010618515809377005
1195,0.010618515809377005
1196,0.00728065570195513
1197,0.004658051331837942
1198,0.00537330706914263
1199,0.007995911439259817
1200,0.009426422913869192
1201,0.00823433001836138
1202,0.00728065570195513
1203,0.007757492860158255
1204,0.008472748597462942
1205,0.008711167176564505
1206,0.008472748597462942
1207,0.00823433001836138
1208,0.008711167176564505
1209,0.010380097230275442
1210,0.01204902728398638
1211,0.012287445863087942
1212,0.011333771546681692
1213,0.01014167865117388
1214,0.01014167865117388
1215,0.010856934388478567
1216,0.010856934388478567
1217,0.01014167865117388
1218,0.00918800433476763
1219,0.009664841492970755
1220,0.010856934388478567
1221,0.011810608704884817
1222,0.012287445863087942
1223,0.01204902728398638
1224,0.011810608704884817
1225,0.01204902728398638
1226,0.01300270160039263
1227,0.013717957337697317
1228,0.012764283021291067
1229,0.01109535296758013
1230,0.010856934388478567
1231,0.012764283021291067
1232,0.014433213075002005
1233,0.014433213075002005
1234,0.01300270160039263
1235,0.010856934388478567
1236,0.009903260072072317
1237,0.010380097230275442
1238,0.011333771546681692
1239,0.011572190125783255
1240,0.01014167865117388
1241,0.007995911439259817
1242,0.00632698138554888
1243,0.00537330706914263
