,NIG019_UD 100.0(Hz) unit:(gal)
228,0.18377091174938998
229,0.18853928333142123
230,0.18782402759411654
231,0.17685677295544466
232,0.17232681995251498
233,0.16541268115856966
234,0.16803528552868685
235,0.17828728443005404
236,0.17232681995251498
237,0.18090988880017123
238,0.17995621448376498
239,0.1868703532777103
240,0.18186356311657748
241,0.17709519153454623
242,0.18472458606579623
243,0.1854398418031009
244,0.18663193469860873
245,0.18567826038220248
246,0.18710877185681185
247,0.16660477405407748
248,0.17113472705700716
249,0.1835324931702884
250,0.1739957500062259
251,0.1739957500062259
252,0.17685677295544466
253,0.1868703532777103
254,0.1804330516419681
255,0.15992905383923373
256,0.17137314563610873
257,0.17494942432263216
258,0.1720884013734134
259,0.17375733142712435
260,0.1754262614808353
261,0.1759030986390384
262,0.1759030986390384
263,0.18186356311657748
264,0.1816251445374759
265,0.1701810527406009
266,0.17375733142712435
267,0.1849630046448978
268,0.1918771434388431
269,0.1854398418031009
270,0.17828728443005404
271,0.18257881885388216
272,0.18639351611950716
273,0.19020821338513216
274,0.18281723743298373
275,0.17375733142712435
276,0.1759030986390384
277,0.17614151721813998
278,0.17304207568981966
279,0.17447258716442904
280,0.18472458606579623
281,0.17947937732556185
282,0.1778104472718509
283,0.18448616748669466
284,0.1754262614808353
285,0.17685677295544466
286,0.1759030986390384
287,0.1701810527406009
288,0.16755844837048373
289,0.17375733142712435
290,0.17423416858532748
291,0.17709519153454623
292,0.17041947131970248
293,0.1754262614808353
294,0.18186356311657748
295,0.18830086475231966
296,0.1868703532777103
297,0.17685677295544466
298,0.16922737842419466
299,0.16040589099743685
300,0.1739957500062259
301,0.18138672595837435
302,0.19044663196423373
303,0.18591667896130404
304,0.18329407459118685
305,0.1811483073792728
306,0.18758560901501498
307,0.1811483073792728
308,0.18210198169567904
309,0.1811483073792728
310,0.17757202869274935
311,0.1766183543763431
312,0.18210198169567904
313,0.18567826038220248
314,0.1785257030091556
315,0.17304207568981966
316,0.16803528552868685
317,0.17184998279431185
318,0.17184998279431185
319,0.17232681995251498
320,0.1766183543763431
321,0.1773336101136478
322,0.17137314563610873
323,0.1778104472718509
324,0.1995065379700931
325,0.19235398059704623
326,0.18782402759411654
327,0.17685677295544466
328,0.17709519153454623
329,0.18138672595837435
330,0.1880624461732181
331,0.17137314563610873
332,0.17065788989880404
333,0.17065788989880404
334,0.16994263416149935
335,0.17328049426892123
336,0.1797177959046634
337,0.18067147022106966
338,0.17113472705700716
339,0.17328049426892123
340,0.17423416858532748
341,0.1842477489075931
342,0.1823404002747806
343,0.17566468005993685
344,0.1728036571107181
345,0.17065788989880404
346,0.16565109973767123
347,0.16684319263317904
348,0.1670816112122806
349,0.16231323963024935
350,0.16469742542126498
351,0.16374375110485873
352,0.17065788989880404
353,0.18281723743298373
354,0.18853928333142123
355,0.1773336101136478
356,0.1747110057435306
357,0.17518784290173373
358,0.17947937732556185
359,0.18853928333142123
360,0.18853928333142123
361,0.18067147022106966
362,0.16612793689587435
363,0.16684319263317904
364,0.1658895183167728
365,0.1773336101136478
366,0.18019463306286654
367,0.17232681995251498
368,0.17423416858532748
369,0.18138672595837435
370,0.1728036571107181
371,0.17804886585095248
372,0.19330765491345248
373,0.18949295764782748
374,0.18639351611950716
375,0.17804886585095248
376,0.1697042155823978
377,0.18090988880017123
378,0.18186356311657748
379,0.1720884013734134
380,0.1759030986390384
381,0.1811483073792728
382,0.17804886585095248
383,0.17757202869274935
384,0.17614151721813998
385,0.17423416858532748
386,0.17900254016735873
387,0.18973137622692904
388,0.18901612048962435
389,0.18663193469860873
390,0.1811483073792728
391,0.1716115642152103
392,0.16422058826306185
393,0.17375733142712435
394,0.17423416858532748
395,0.17328049426892123
396,0.1773336101136478
397,0.1816251445374759
398,0.18830086475231966
399,0.1911618877015384
400,0.18377091174938998
401,0.17494942432263216
402,0.19211556201794466
403,0.18639351611950716
404,0.17423416858532748
405,0.1720884013734134
406,0.1792409587464603
407,0.18067147022106966
408,0.1728036571107181
409,0.1658895183167728
410,0.1766183543763431
411,0.1854398418031009
412,0.18138672595837435
413,0.18281723743298373
414,0.17828728443005404
415,0.18448616748669466
416,0.18639351611950716
417,0.1830556560120853
418,0.1625516582093509
419,0.16684319263317904
420,0.19020821338513216
421,0.18758560901501498
422,0.1728036571107181
423,0.17375733142712435
424,0.1792409587464603
425,0.18400933032849154
426,0.18472458606579623
427,0.1797177959046634
428,0.17566468005993685
429,0.1739957500062259
430,0.1849630046448978
431,0.1835324931702884
432,0.1797177959046634
433,0.17137314563610873
434,0.1754262614808353
435,0.16803528552868685
436,0.17757202869274935
437,0.18472458606579623
438,0.18567826038220248
439,0.1773336101136478
440,0.1759030986390384
441,0.17828728443005404
442,0.1663663554749759
443,0.17518784290173373
444,0.1735189128480228
445,0.1830556560120853
446,0.1892545390687259
447,0.18949295764782748
448,0.18901612048962435
449,0.18520142322399935
450,0.17113472705700716
451,0.1739957500062259
452,0.17637993579724154
453,0.16684319263317904
454,0.1658895183167728
455,0.17494942432263216
456,0.18138672595837435
457,0.16469742542126498
458,0.16946579700329623
459,0.18400933032849154
460,0.18782402759411654
461,0.18663193469860873
462,0.17113472705700716
463,0.17518784290173373
464,0.1773336101136478
465,0.1830556560120853
466,0.1811483073792728
467,0.1766183543763431
468,0.18758560901501498
469,0.19020821338513216
470,0.18281723743298373
471,0.17900254016735873
472,0.18400933032849154
473,0.1830556560120853
474,0.17494942432263216
475,0.15849854236462435
476,0.16493584400036654
477,0.17995621448376498
478,0.18329407459118685
479,0.1701810527406009
480,0.17876412158825716
481,0.1766183543763431
482,0.17256523853161654
483,0.1899697948060306
484,0.18520142322399935
485,0.1797177959046634
486,0.17566468005993685
487,0.1754262614808353
488,0.18138672595837435
489,0.18329407459118685
490,0.17041947131970248
491,0.1778104472718509
492,0.1816251445374759
493,0.17328049426892123
494,0.17184998279431185
495,0.1766183543763431
496,0.1792409587464603
497,0.18400933032849154
498,0.18400933032849154
499,0.17757202869274935
500,0.17113472705700716
501,0.16755844837048373
502,0.17447258716442904
503,0.1708963084779056
504,0.17447258716442904
505,0.17709519153454623
506,0.16875054126599154
507,0.17041947131970248
508,0.18257881885388216
509,0.18257881885388216
510,0.17375733142712435
511,0.17256523853161654
512,0.17065788989880404
513,0.17423416858532748
514,0.17685677295544466
515,0.18210198169567904
516,0.18281723743298373
517,0.1766183543763431
518,0.1816251445374759
519,0.19235398059704623
520,0.18639351611950716
521,0.17876412158825716
522,0.18019463306286654
523,0.17995621448376498
524,0.17876412158825716
525,0.17828728443005404
526,0.1797177959046634
527,0.1785257030091556
528,0.17614151721813998
529,0.16493584400036654
530,0.1682737041077884
531,0.18067147022106966
532,0.19092346912243685
533,0.18067147022106966
534,0.16803528552868685
535,0.17113472705700716
536,0.1785257030091556
537,0.1835324931702884
538,0.17637993579724154
539,0.17256523853161654
540,0.1735189128480228
541,0.18329407459118685
542,0.1804330516419681
543,0.17566468005993685
544,0.1670816112122806
545,0.16302849536755404
546,0.1663663554749759
547,0.17709519153454623
548,0.17757202869274935
549,0.17685677295544466
550,0.18281723743298373
551,0.1759030986390384
552,0.1739957500062259
553,0.16946579700329623
554,0.17566468005993685
555,0.1651742625794681
556,0.17518784290173373
557,0.17709519153454623
558,0.16946579700329623
559,0.16994263416149935
560,0.17709519153454623
561,0.18448616748669466
562,0.1811483073792728
563,0.1716115642152103
564,0.17828728443005404
565,0.18329407459118685
566,0.16803528552868685
567,0.17566468005993685
568,0.18758560901501498
569,0.18186356311657748
570,0.1728036571107181
571,0.16755844837048373
572,0.17685677295544466
573,0.17375733142712435
574,0.17828728443005404
575,0.17995621448376498
576,0.1735189128480228
577,0.1747110057435306
578,0.17518784290173373
579,0.17566468005993685
580,0.1716115642152103
581,0.1720884013734134
582,0.17494942432263216
583,0.17375733142712435
584,0.17447258716442904
585,0.18758560901501498
586,0.18377091174938998
587,0.17709519153454623
588,0.17232681995251498
589,0.1708963084779056
590,0.17184998279431185
591,0.18281723743298373
592,0.17995621448376498
593,0.1735189128480228
594,0.18138672595837435
595,0.17113472705700716
596,0.17184998279431185
597,0.16994263416149935
598,0.1639821696839603
599,0.16541268115856966
600,0.1716115642152103
601,0.16493584400036654
602,0.16994263416149935
603,0.1766183543763431
604,0.1778104472718509
605,0.17685677295544466
606,0.18281723743298373
607,0.1842477489075931
608,0.17995621448376498
609,0.1728036571107181
610,0.1716115642152103
611,0.17232681995251498
612,0.16755844837048373
613,0.16851212268688998
614,0.1697042155823978
615,0.1716115642152103
616,0.1689889598450931
617,0.1766183543763431
618,0.18281723743298373
619,0.17113472705700716
620,0.16732002979138216
621,0.1842477489075931
622,0.17423416858532748
623,0.16946579700329623
624,0.1625516582093509
625,0.1689889598450931
626,0.1739957500062259
627,0.1754262614808353
628,0.18019463306286654
629,0.1899697948060306
630,0.18830086475231966
631,0.18448616748669466
632,0.16922737842419466
633,0.16159798389294466
634,0.1778104472718509
635,0.1720884013734134
636,0.18472458606579623
637,0.17876412158825716
638,0.1697042155823978
639,0.1739957500062259
640,0.1873471904359134
641,0.1804330516419681
642,0.18067147022106966
643,0.1701810527406009
644,0.16279007678845248
645,0.17447258716442904
646,0.17256523853161654
647,0.16732002979138216
648,0.16755844837048373
649,0.1708963084779056
650,0.16851212268688998
651,0.1835324931702884
652,0.1830556560120853
653,0.18090988880017123
654,0.1651742625794681
655,0.16803528552868685
656,0.17709519153454623
657,0.18400933032849154
658,0.18377091174938998
659,0.1785257030091556
660,0.1754262614808353
661,0.1792409587464603
662,0.17494942432263216
663,0.1658895183167728
664,0.17637993579724154
665,0.17184998279431185
666,0.17423416858532748
667,0.16851212268688998
668,0.17828728443005404
669,0.18377091174938998
670,0.1773336101136478
671,0.18019463306286654
672,0.1785257030091556
673,0.18448616748669466
674,0.18138672595837435
675,0.17637993579724154
676,0.1708963084779056
677,0.1766183543763431
678,0.1804330516419681
679,0.1792409587464603
680,0.1708963084779056
681,0.16946579700329623
682,0.1759030986390384
683,0.17494942432263216
684,0.17328049426892123
685,0.17375733142712435
686,0.18472458606579623
687,0.17947937732556185
688,0.17113472705700716
689,0.1689889598450931
690,0.1747110057435306
691,0.17328049426892123
692,0.1620748210511478
693,0.17041947131970248
694,0.1766183543763431
695,0.1658895183167728
696,0.16994263416149935
697,0.18210198169567904
698,0.1708963084779056
699,0.1792409587464603
700,0.1868703532777103
701,0.19140030628063998
702,0.1892545390687259
703,0.1792409587464603
704,0.17328049426892123
705,0.1754262614808353
706,0.1766183543763431
707,0.1701810527406009
708,0.17447258716442904
709,0.17637993579724154
710,0.17494942432263216
711,0.17685677295544466
712,0.17757202869274935
713,0.1606443095765384
714,0.16946579700329623
715,0.18281723743298373
716,0.1778104472718509
717,0.18639351611950716
718,0.18591667896130404
719,0.1701810527406009
720,0.1720884013734134
721,0.19044663196423373
722,0.18210198169567904
723,0.18853928333142123
724,0.18830086475231966
725,0.19044663196423373
726,0.1849630046448978
727,0.17828728443005404
728,0.17328049426892123
729,0.1766183543763431
730,0.17494942432263216
731,0.1754262614808353
732,0.1747110057435306
733,0.16541268115856966
734,0.17065788989880404
735,0.1823404002747806
736,0.18782402759411654
737,0.1792409587464603
738,0.17447258716442904
739,0.1728036571107181
740,0.16946579700329623
741,0.1830556560120853
742,0.1823404002747806
743,0.17614151721813998
744,0.1651742625794681
745,0.16755844837048373
746,0.17518784290173373
747,0.1816251445374759
748,0.18639351611950716
749,0.17757202869274935
750,0.1689889598450931
751,0.1754262614808353
752,0.1854398418031009
753,0.1835324931702884
754,0.1759030986390384
755,0.17876412158825716
756,0.18019463306286654
757,0.17328049426892123
758,0.17328049426892123
759,0.16803528552868685
760,0.1663663554749759
761,0.1778104472718509
762,0.18138672595837435
763,0.1682737041077884
764,0.17113472705700716
765,0.16732002979138216
766,0.17828728443005404
767,0.1892545390687259
768,0.17876412158825716
769,0.17304207568981966
770,0.17304207568981966
771,0.1728036571107181
772,0.17876412158825716
773,0.18567826038220248
774,0.1823404002747806
775,0.18210198169567904
776,0.1823404002747806
777,0.17614151721813998
778,0.18377091174938998
779,0.1880624461732181
780,0.1766183543763431
781,0.17447258716442904
782,0.1759030986390384
783,0.17328049426892123
784,0.18186356311657748
785,0.1708963084779056
786,0.16803528552868685
787,0.17637993579724154
788,0.18329407459118685
789,0.1701810527406009
790,0.15849854236462435
791,0.16851212268688998
792,0.16803528552868685
793,0.1677968669495853
794,0.1658895183167728
795,0.16732002979138216
796,0.17947937732556185
797,0.18257881885388216
798,0.16922737842419466
799,0.1701810527406009
800,0.1816251445374759
801,0.16994263416149935
802,0.17041947131970248
803,0.1658895183167728
804,0.1728036571107181
805,0.18591667896130404
806,0.18663193469860873
807,0.17447258716442904
808,0.1792409587464603
809,0.17637993579724154
810,0.18019463306286654
811,0.1754262614808353
812,0.17065788989880404
813,0.17566468005993685
814,0.1830556560120853
815,0.1778104472718509
816,0.1716115642152103
817,0.17685677295544466
818,0.16922737842419466
819,0.1677968669495853
820,0.16994263416149935
821,0.1811483073792728
822,0.1728036571107181
823,0.17113472705700716
824,0.1773336101136478
825,0.1747110057435306
826,0.16922737842419466
827,0.17328049426892123
828,0.1835324931702884
829,0.17184998279431185
830,0.16231323963024935
831,0.17256523853161654
832,0.17614151721813998
833,0.16660477405407748
834,0.1792409587464603
835,0.1735189128480228
836,0.1708963084779056
837,0.17328049426892123
838,0.1842477489075931
839,0.1911618877015384
840,0.1823404002747806
841,0.1854398418031009
842,0.1811483073792728
843,0.17637993579724154
844,0.17614151721813998
845,0.1766183543763431
846,0.17328049426892123
847,0.17804886585095248
848,0.1766183543763431
849,0.1720884013734134
850,0.17137314563610873
851,0.16851212268688998
852,0.18710877185681185
853,0.18663193469860873
854,0.1811483073792728
855,0.17637993579724154
856,0.17375733142712435
857,0.18329407459118685
858,0.18472458606579623
859,0.17375733142712435
860,0.1658895183167728
861,0.1792409587464603
862,0.17518784290173373
863,0.1804330516419681
864,0.1830556560120853
865,0.1816251445374759
866,0.1773336101136478
867,0.18067147022106966
868,0.1861550975404056
869,0.18973137622692904
870,0.1773336101136478
871,0.1766183543763431
872,0.17876412158825716
873,0.1689889598450931
874,0.1677968669495853
875,0.17709519153454623
876,0.18400933032849154
877,0.17494942432263216
878,0.1670816112122806
879,0.1773336101136478
880,0.18520142322399935
881,0.1754262614808353
882,0.1792409587464603
883,0.17423416858532748
884,0.17494942432263216
885,0.18400933032849154
886,0.17995621448376498
887,0.1735189128480228
888,0.16994263416149935
889,0.17685677295544466
890,0.1708963084779056
891,0.1842477489075931
892,0.18520142322399935
893,0.18090988880017123
894,0.17804886585095248
895,0.18591667896130404
896,0.19736077075817904
897,0.1842477489075931
898,0.16875054126599154
899,0.16851212268688998
900,0.17947937732556185
901,0.17614151721813998
902,0.17065788989880404
903,0.17900254016735873
904,0.19330765491345248
905,0.18758560901501498
906,0.17184998279431185
907,0.1697042155823978
908,0.1816251445374759
909,0.1811483073792728
910,0.1697042155823978
911,0.16875054126599154
912,0.1716115642152103
913,0.17423416858532748
914,0.16851212268688998
915,0.1773336101136478
916,0.18067147022106966
917,0.18090988880017123
918,0.1792409587464603
919,0.1766183543763431
920,0.1785257030091556
921,0.17494942432263216
922,0.15921379810192904
923,0.1658895183167728
924,0.1697042155823978
925,0.17065788989880404
926,0.17757202869274935
927,0.17304207568981966
928,0.18210198169567904
929,0.18639351611950716
930,0.18257881885388216
931,0.1785257030091556
932,0.1842477489075931
933,0.1835324931702884
934,0.16922737842419466
935,0.16851212268688998
936,0.1773336101136478
937,0.1708963084779056
938,0.16946579700329623
939,0.1689889598450931
940,0.1754262614808353
941,0.18186356311657748
942,0.17637993579724154
943,0.1759030986390384
944,0.16994263416149935
945,0.16493584400036654
946,0.15706803089001498
947,0.15802170520642123
948,0.18090988880017123
949,0.18853928333142123
950,0.18090988880017123
951,0.17232681995251498
952,0.17637993579724154
953,0.18710877185681185
954,0.19020821338513216
955,0.18853928333142123
956,0.17566468005993685
957,0.1697042155823978
958,0.16541268115856966
959,0.16732002979138216
960,0.17947937732556185
961,0.1849630046448978
962,0.17614151721813998
963,0.17447258716442904
964,0.17757202869274935
965,0.1792409587464603
966,0.17447258716442904
967,0.1728036571107181
968,0.17328049426892123
969,0.17995621448376498
970,0.17947937732556185
971,0.17041947131970248
972,0.1849630046448978
973,0.17685677295544466
974,0.1716115642152103
975,0.18186356311657748
976,0.18591667896130404
977,0.17566468005993685
978,0.1716115642152103
979,0.16851212268688998
980,0.17637993579724154
981,0.1701810527406009
982,0.1754262614808353
983,0.17518784290173373
984,0.1816251445374759
985,0.19283081775524935
986,0.18019463306286654
987,0.17423416858532748
988,0.18639351611950716
989,0.1804330516419681
990,0.18019463306286654
991,0.1663663554749759
992,0.1625516582093509
993,0.1670816112122806
994,0.17137314563610873
995,0.1708963084779056
996,0.1682737041077884
997,0.17685677295544466
998,0.18019463306286654
999,0.17709519153454623
1000,0.16422058826306185
1001,0.16493584400036654
1002,0.18400933032849154
1003,0.17804886585095248
1004,0.18067147022106966
1005,0.1728036571107181
1006,0.1575448680482181
1007,0.1716115642152103
1008,0.1830556560120853
1009,0.18138672595837435
1010,0.17256523853161654
1011,0.1682737041077884
1012,0.1816251445374759
1013,0.18663193469860873
1014,0.1792409587464603
1015,0.1716115642152103
1016,0.1606443095765384
1017,0.17113472705700716
1018,0.1830556560120853
1019,0.1747110057435306
1020,0.1766183543763431
1021,0.16922737842419466
1022,0.17447258716442904
1023,0.1754262614808353
1024,0.1689889598450931
1025,0.1716115642152103
1026,0.18186356311657748
1027,0.17709519153454623
1028,0.1689889598450931
1029,0.1697042155823978
1030,0.16946579700329623
1031,0.1716115642152103
1032,0.1759030986390384
1033,0.17566468005993685
1034,0.1670816112122806
1035,0.1658895183167728
1036,0.1735189128480228
1037,0.1747110057435306
1038,0.18520142322399935
1039,0.1842477489075931
1040,0.16851212268688998
1041,0.16684319263317904
1042,0.1778104472718509
1043,0.18448616748669466
1044,0.17900254016735873
1045,0.1663663554749759
1046,0.16755844837048373
1047,0.17685677295544466
1048,0.18210198169567904
1049,0.17876412158825716
1050,0.17232681995251498
1051,0.17137314563610873
1052,0.16851212268688998
1053,0.1759030986390384
1054,0.1658895183167728
1055,0.16660477405407748
1056,0.17232681995251498
1057,0.1823404002747806
1058,0.1830556560120853
1059,0.1811483073792728
1060,0.1823404002747806
1061,0.17184998279431185
1062,0.16684319263317904
1063,0.17423416858532748
1064,0.18067147022106966
1065,0.1778104472718509
1066,0.1677968669495853
1067,0.17423416858532748
1068,0.18710877185681185
1069,0.17995621448376498
1070,0.17041947131970248
1071,0.1735189128480228
1072,0.16493584400036654
1073,0.1728036571107181
1074,0.18019463306286654
1075,0.1873471904359134
1076,0.1861550975404056
1077,0.1778104472718509
1078,0.17232681995251498
1079,0.1735189128480228
1080,0.1613595653138431
1081,0.1651742625794681
1082,0.18949295764782748
1083,0.1887777019105228
1084,0.1759030986390384
1085,0.17137314563610873
1086,0.1785257030091556
1087,0.17709519153454623
1088,0.17041947131970248
1089,0.16231323963024935
1090,0.17423416858532748
1091,0.1861550975404056
1092,0.1830556560120853
1093,0.17304207568981966
1094,0.17137314563610873
1095,0.16946579700329623
1096,0.17232681995251498
1097,0.1701810527406009
1098,0.16851212268688998
1099,0.17304207568981966
1100,0.1677968669495853
1101,0.1701810527406009
1102,0.17375733142712435
1103,0.1778104472718509
1104,0.1754262614808353
1105,0.17566468005993685
1106,0.16422058826306185
1107,0.1747110057435306
1108,0.17876412158825716
1109,0.17065788989880404
1110,0.1658895183167728
1111,0.1728036571107181
1112,0.17828728443005404
1113,0.16803528552868685
1114,0.1716115642152103
1115,0.17804886585095248
1116,0.1682737041077884
1117,0.1677968669495853
1118,0.17685677295544466
1119,0.1804330516419681
1120,0.1720884013734134
1121,0.1754262614808353
1122,0.16994263416149935
1123,0.16946579700329623
1124,0.17232681995251498
1125,0.1677968669495853
1126,0.1823404002747806
1127,0.18329407459118685
1128,0.1735189128480228
1129,0.16875054126599154
1130,0.17614151721813998
1131,0.18567826038220248
1132,0.1849630046448978
1133,0.18257881885388216
1134,0.1759030986390384
1135,0.16469742542126498
1136,0.17995621448376498
1137,0.19616867786267123
1138,0.18472458606579623
1139,0.18377091174938998
1140,0.1816251445374759
1141,0.17518784290173373
1142,0.16875054126599154
1143,0.1773336101136478
1144,0.17804886585095248
1145,0.17137314563610873
1146,0.17232681995251498
1147,0.1759030986390384
1148,0.1766183543763431
1149,0.1759030986390384
1150,0.17709519153454623
1151,0.16183640247204623
1152,0.16422058826306185
1153,0.1735189128480228
1154,0.1785257030091556
1155,0.18377091174938998
1156,0.17757202869274935
1157,0.15969063526013216
1158,0.16755844837048373
1159,0.17518784290173373
1160,0.17614151721813998
1161,0.16851212268688998
1162,0.1663663554749759
1163,0.16660477405407748
1164,0.1842477489075931
1165,0.1918771434388431
1166,0.17256523853161654
1167,0.1651742625794681
1168,0.17518784290173373
1169,0.17709519153454623
1170,0.1739957500062259
1171,0.16803528552868685
1172,0.15134598499157748
1173,0.1613595653138431
1174,0.17184998279431185
1175,0.1701810527406009
1176,0.17041947131970248
1177,0.18210198169567904
1178,0.1811483073792728
1179,0.1739957500062259
1180,0.1682737041077884
1181,0.1759030986390384
1182,0.18472458606579623
1183,0.17995621448376498
1184,0.17900254016735873
1185,0.17518784290173373
1186,0.1594522166810306
1187,0.1639821696839603
1188,0.17900254016735873
1189,0.17947937732556185
1190,0.1778104472718509
1191,0.16994263416149935
1192,0.16994263416149935
1193,0.17685677295544466
1194,0.17518784290173373
1195,0.18138672595837435
1196,0.1720884013734134
1197,0.15587593799450716
1198,0.1606443095765384
1199,0.17685677295544466
1200,0.16922737842419466
1201,0.16469742542126498
1202,0.16565109973767123
1203,0.16994263416149935
1204,0.1663663554749759
1205,0.16350533252575716
1206,0.16612793689587435
1207,0.17447258716442904
1208,0.17041947131970248
1209,0.1701810527406009
1210,0.16660477405407748
1211,0.16684319263317904
1212,0.17518784290173373
1213,0.18281723743298373
1214,0.18019463306286654
1215,0.1720884013734134
1216,0.1663663554749759
1217,0.17232681995251498
1218,0.16493584400036654
1219,0.1658895183167728
1220,0.1682737041077884
1221,0.16469742542126498
1222,0.16279007678845248
1223,0.1739957500062259
1224,0.1887777019105228
1225,0.16660477405407748
1226,0.1625516582093509
1227,0.17256523853161654
1228,0.17137314563610873
1229,0.1708963084779056
1230,0.17494942432263216
1231,0.1677968669495853
1232,0.1658895183167728
1233,0.17518784290173373
1234,0.17947937732556185
1235,0.17566468005993685
1236,0.16302849536755404
1237,0.1639821696839603
1238,0.17423416858532748
1239,0.17328049426892123
1240,0.17614151721813998
1241,0.1830556560120853
1242,0.1792409587464603
1243,0.17757202869274935
1244,0.18138672595837435
