,MYG004_UD 100.0(Hz) unit:(gal)
100,0.1128105444584806
101,0.10330023021537826
102,0.10583631401353877
103,0.10900641876123984
104,0.11534662825664199
105,0.12168683775204325
106,0.12232085870158382
107,0.1254909634492849
108,0.12866106819698508
109,0.120418795852963
110,0.10837239781169927
111,0.09759404166951668
112,0.09759404166951668
113,0.11598064920618167
114,0.12929508914652565
115,0.11661467015572224
116,0.10456827211445852
117,0.10773837686215959
118,0.11598064920618167
119,0.11851673300434218
120,0.11471260730710142
121,0.11407858635756085
122,0.1178827120548025
123,0.11851673300434218
124,0.10964043971078041
125,0.10393425116491795
126,0.11407858635756085
127,0.1229548796511235
128,0.11915075395388275
129,0.11407858635756085
130,0.1178827120548025
131,0.12358890060066408
132,0.12358890060066408
133,0.12422292155020376
134,0.1254909634492849
135,0.12168683775204325
136,0.11217652350894092
137,0.10710435591261902
138,0.10456827211445852
139,0.10330023021537826
140,0.1102744606603201
141,0.11661467015572224
142,0.11344456540802117
143,0.11724869110526193
144,0.12929508914652565
145,0.12992911009606622
146,0.11851673300434218
147,0.11090848160986067
148,0.10583631401353877
149,0.10456827211445852
150,0.11661467015572224
151,0.12168683775204325
152,0.11724869110526193
153,0.11915075395388275
154,0.12168683775204325
155,0.11978477490342332
156,0.10964043971078041
157,0.10013012546767719
158,0.1026662092658377
159,0.10900641876123984
160,0.1128105444584806
161,0.11471260730710142
162,0.11661467015572224
163,0.11598064920618167
164,0.11217652350894092
165,0.11217652350894092
166,0.11661467015572224
167,0.12739302629790483
168,0.13246519389422673
169,0.120418795852963
170,0.11090848160986067
171,0.1128105444584806
172,0.11598064920618167
173,0.11217652350894092
174,0.10710435591261902
175,0.10964043971078041
176,0.11090848160986067
177,0.11344456540802117
178,0.11534662825664199
179,0.11978477490342332
180,0.12866106819698508
181,0.12612498439882458
182,0.11915075395388275
183,0.1178827120548025
184,0.11661467015572224
185,0.11407858635756085
186,0.10710435591261902
187,0.10203218831629801
188,0.1026662092658377
189,0.10773837686215959
190,0.11471260730710142
191,0.120418795852963
192,0.12422292155020376
193,0.1178827120548025
194,0.10773837686215959
195,0.11407858635756085
196,0.12358890060066408
197,0.11724869110526193
198,0.10837239781169927
199,0.11471260730710142
200,0.12739302629790483
201,0.12612498439882458
202,0.1102744606603201
203,0.10013012546767719
204,0.10393425116491795
205,0.11661467015572224
206,0.12675900534836515
207,0.12422292155020376
208,0.11344456540802117
209,0.10837239781169927
210,0.10647033496307934
211,0.10647033496307934
212,0.11534662825664199
213,0.12168683775204325
214,0.12168683775204325
215,0.12612498439882458
216,0.12675900534836515
217,0.12105281680250357
218,0.11154250255940035
219,0.10203218831629801
220,0.10203218831629801
221,0.11217652350894092
222,0.120418795852963
223,0.11915075395388275
224,0.11407858635756085
225,0.11407858635756085
226,0.11661467015572224
227,0.11851673300434218
228,0.1178827120548025
229,0.11471260730710142
230,0.1178827120548025
231,0.12992911009606622
232,0.13626931959146749
233,0.1254909634492849
234,0.10710435591261902
235,0.09886208356859694
236,0.09886208356859694
237,0.10203218831629801
238,0.10583631401353877
239,0.11598064920618167
240,0.12929508914652565
241,0.1305631310456059
242,0.11598064920618167
243,0.09822806261905637
244,0.09632599977043643
245,0.1102744606603201
246,0.11851673300434218
247,0.11661467015572224
248,0.11090848160986067
249,0.10773837686215959
250,0.11471260730710142
251,0.12422292155020376
252,0.1280270472474454
253,0.12929508914652565
254,0.12485694249974433
255,0.11661467015572224
256,0.10583631401353877
257,0.1026662092658377
258,0.11534662825664199
259,0.12485694249974433
260,0.120418795852963
261,0.11217652350894092
262,0.11217652350894092
263,0.120418795852963
264,0.1229548796511235
265,0.12232085870158382
266,0.11471260730710142
267,0.10456827211445852
268,0.10393425116491795
269,0.1128105444584806
270,0.12358890060066408
271,0.12358890060066408
272,0.11090848160986067
273,0.10330023021537826
274,0.10773837686215959
275,0.120418795852963
276,0.12485694249974433
277,0.11661467015572224
278,0.10773837686215959
279,0.10330023021537826
280,0.1102744606603201
281,0.11724869110526193
282,0.10837239781169927
283,0.10139816736675744
284,0.10964043971078041
285,0.1254909634492849
286,0.138805403389628
287,0.1381713824400883
288,0.1229548796511235
289,0.10520229306399909
290,0.09886208356859694
291,0.10583631401353877
292,0.11407858635756085
293,0.12168683775204325
294,0.12929508914652565
295,0.12739302629790483
296,0.12105281680250357
297,0.11407858635756085
298,0.10710435591261902
299,0.10330023021537826
300,0.09759404166951668
301,0.10076414641721776
302,0.11598064920618167
303,0.1254909634492849
304,0.12612498439882458
305,0.12485694249974433
306,0.12422292155020376
307,0.11534662825664199
308,0.10456827211445852
309,0.10837239781169927
310,0.1178827120548025
311,0.12358890060066408
312,0.11851673300434218
313,0.1128105444584806
314,0.1178827120548025
315,0.11598064920618167
316,0.10456827211445852
317,0.09949610451813751
318,0.10900641876123984
319,0.12168683775204325
320,0.12168683775204325
321,0.1178827120548025
322,0.1178827120548025
323,0.11851673300434218
324,0.11915075395388275
325,0.11978477490342332
326,0.12168683775204325
327,0.120418795852963
328,0.11598064920618167
329,0.11344456540802117
330,0.10710435591261902
331,0.09949610451813751
332,0.1026662092658377
333,0.1102744606603201
334,0.11217652350894092
335,0.11598064920618167
336,0.1254909634492849
337,0.13119715199514648
338,0.12612498439882458
339,0.11154250255940035
340,0.09632599977043643
341,0.09632599977043643
342,0.10710435591261902
343,0.11217652350894092
344,0.1229548796511235
345,0.14324355003640932
346,0.14958375953181147
347,0.13436725674284666
348,0.11090848160986067
349,0.09252187407319479
350,0.08808372742641346
351,0.09886208356859694
352,0.11534662825664199
353,0.1229548796511235
354,0.1280270472474454
355,0.13436725674284666
356,0.12929508914652565
357,0.12358890060066408
358,0.11978477490342332
359,0.10964043971078041
360,0.10330023021537826
361,0.10647033496307934
362,0.10900641876123984
363,0.10203218831629801
364,0.1026662092658377
365,0.120418795852963
366,0.13246519389422673
367,0.1254909634492849
368,0.10773837686215959
369,0.10139816736675744
370,0.10773837686215959
371,0.10710435591261902
372,0.10900641876123984
373,0.12168683775204325
374,0.12675900534836515
375,0.12612498439882458
376,0.11915075395388275
377,0.10837239781169927
378,0.10710435591261902
379,0.10773837686215959
380,0.11598064920618167
381,0.1305631310456059
382,0.12992911009606622
383,0.12105281680250357
384,0.1178827120548025
385,0.11724869110526193
386,0.11598064920618167
387,0.11598064920618167
388,0.11724869110526193
389,0.11471260730710142
390,0.11344456540802117
391,0.11154250255940035
392,0.10773837686215959
393,0.11344456540802117
394,0.11724869110526193
395,0.1102744606603201
396,0.10964043971078041
397,0.11598064920618167
398,0.12168683775204325
399,0.11978477490342332
400,0.11471260730710142
401,0.11978477490342332
402,0.12358890060066408
403,0.11724869110526193
404,0.10583631401353877
405,0.09505795787135618
406,0.10013012546767719
407,0.11344456540802117
408,0.11344456540802117
409,0.11661467015572224
410,0.13500127769238723
411,0.14451159193548957
412,0.13246519389422673
413,0.12105281680250357
414,0.11978477490342332
415,0.11217652350894092
416,0.09378991597227593
417,0.08681568552733321
418,0.09759404166951668
419,0.11471260730710142
420,0.12612498439882458
421,0.13246519389422673
422,0.1381713824400883
423,0.13626931959146749
424,0.12358890060066408
425,0.10647033496307934
426,0.09759404166951668
427,0.09632599977043643
428,0.09632599977043643
429,0.10710435591261902
430,0.120418795852963
431,0.12105281680250357
432,0.12358890060066408
433,0.12929508914652565
434,0.12232085870158382
435,0.10456827211445852
436,0.09505795787135618
437,0.10456827211445852
438,0.11851673300434218
439,0.12168683775204325
440,0.12105281680250357
441,0.12232085870158382
442,0.12675900534836515
443,0.12612498439882458
444,0.11344456540802117
445,0.10710435591261902
446,0.11471260730710142
447,0.11978477490342332
448,0.11217652350894092
449,0.10520229306399909
450,0.11534662825664199
451,0.1280270472474454
452,0.12675900534836515
453,0.11851673300434218
454,0.10900641876123984
455,0.10139816736675744
456,0.10203218831629801
457,0.10456827211445852
458,0.10456827211445852
459,0.1102744606603201
460,0.12358890060066408
461,0.1330992148437664
462,0.13943942433916856
463,0.1438775709859499
464,0.13436725674284666
465,0.11471260730710142
466,0.09949610451813751
467,0.08998579027503428
468,0.09378991597227593
469,0.10520229306399909
470,0.11154250255940035
471,0.12422292155020376
472,0.13753736149054774
473,0.13119715199514648
474,0.1178827120548025
475,0.1102744606603201
476,0.10139816736675744
477,0.10076414641721776
478,0.11407858635756085
479,0.12485694249974433
480,0.12992911009606622
481,0.13183117294468616
482,0.12358890060066408
483,0.10964043971078041
484,0.09632599977043643
485,0.09252187407319479
486,0.1026662092658377
487,0.11598064920618167
488,0.1280270472474454
489,0.1381713824400883
490,0.14007344528870913
491,0.12992911009606622
492,0.1102744606603201
493,0.09252187407319479
494,0.09252187407319479
495,0.11090848160986067
496,0.1305631310456059
497,0.13436725674284666
498,0.1229548796511235
499,0.1128105444584806
500,0.10837239781169927
501,0.10013012546767719
502,0.09315589502273536
503,0.09886208356859694
504,0.120418795852963
505,0.13753736149054774
506,0.1305631310456059
507,0.11661467015572224
508,0.10900641876123984
509,0.10583631401353877
510,0.10583631401353877
511,0.10710435591261902
512,0.11407858635756085
513,0.13373323579330698
514,0.14514561288503014
515,0.13246519389422673
516,0.11471260730710142
517,0.10964043971078041
518,0.11090848160986067
519,0.11344456540802117
520,0.11598064920618167
521,0.11471260730710142
522,0.10964043971078041
523,0.10710435591261902
524,0.11344456540802117
525,0.12739302629790483
526,0.1356352986419278
527,0.12485694249974433
528,0.10647033496307934
529,0.09886208356859694
530,0.09886208356859694
531,0.10520229306399909
532,0.1128105444584806
533,0.1178827120548025
534,0.12105281680250357
535,0.11661467015572224
536,0.10583631401353877
537,0.10837239781169927
538,0.1178827120548025
539,0.12105281680250357
540,0.12168683775204325
541,0.12232085870158382
542,0.11978477490342332
543,0.1178827120548025
544,0.1178827120548025
545,0.11471260730710142
546,0.10964043971078041
547,0.1128105444584806
548,0.11598064920618167
549,0.11724869110526193
550,0.120418795852963
551,0.1178827120548025
552,0.1229548796511235
553,0.13183117294468616
554,0.12232085870158382
555,0.10330023021537826
556,0.08618166457779353
557,0.08681568552733321
558,0.10456827211445852
559,0.11851673300434218
560,0.12739302629790483
561,0.12992911009606622
562,0.13246519389422673
563,0.138805403389628
564,0.12422292155020376
565,0.10330023021537826
566,0.10393425116491795
567,0.1178827120548025
568,0.12866106819698508
569,0.12485694249974433
570,0.11154250255940035
571,0.10203218831629801
572,0.09822806261905637
573,0.10837239781169927
574,0.1229548796511235
575,0.12105281680250357
576,0.11154250255940035
577,0.10393425116491795
578,0.09886208356859694
579,0.1026662092658377
580,0.11154250255940035
581,0.12358890060066408
582,0.13246519389422673
583,0.13119715199514648
584,0.12866106819698508
585,0.1229548796511235
586,0.11344456540802117
587,0.11154250255940035
588,0.11534662825664199
589,0.11407858635756085
590,0.1102744606603201
591,0.11154250255940035
592,0.11344456540802117
593,0.1128105444584806
594,0.11471260730710142
595,0.12105281680250357
596,0.11915075395388275
597,0.11344456540802117
598,0.11724869110526193
599,0.11598064920618167
600,0.10710435591261902
601,0.10583631401353877
602,0.11471260730710142
603,0.12992911009606622
604,0.1305631310456059
605,0.11217652350894092
606,0.10076414641721776
607,0.10393425116491795
608,0.11090848160986067
609,0.11344456540802117
610,0.11724869110526193
611,0.12612498439882458
612,0.1229548796511235
613,0.11090848160986067
614,0.10964043971078041
615,0.11598064920618167
616,0.12358890060066408
617,0.12675900534836515
618,0.12168683775204325
619,0.1128105444584806
620,0.10203218831629801
621,0.10393425116491795
622,0.12168683775204325
623,0.12612498439882458
624,0.11534662825664199
625,0.10456827211445852
626,0.1026662092658377
627,0.11851673300434218
628,0.13373323579330698
629,0.12675900534836515
630,0.1102744606603201
631,0.10203218831629801
632,0.10520229306399909
633,0.10583631401353877
634,0.10393425116491795
635,0.1128105444584806
636,0.1229548796511235
637,0.13436725674284666
638,0.13943942433916856
639,0.12675900534836515
640,0.11154250255940035
641,0.10583631401353877
642,0.10583631401353877
643,0.10900641876123984
644,0.10837239781169927
645,0.11217652350894092
646,0.11724869110526193
647,0.11154250255940035
648,0.1128105444584806
649,0.12422292155020376
650,0.12739302629790483
651,0.11915075395388275
652,0.10330023021537826
653,0.10076414641721776
654,0.11534662825664199
655,0.12485694249974433
656,0.13119715199514648
657,0.12929508914652565
658,0.11598064920618167
659,0.10456827211445852
660,0.10013012546767719
661,0.10773837686215959
662,0.11978477490342332
663,0.11471260730710142
664,0.10647033496307934
665,0.1128105444584806
666,0.12358890060066408
667,0.13183117294468616
668,0.12422292155020376
669,0.1102744606603201
670,0.10393425116491795
671,0.09949610451813751
672,0.09949610451813751
673,0.11217652350894092
674,0.12739302629790483
675,0.13119715199514648
676,0.12105281680250357
677,0.11598064920618167
678,0.11724869110526193
679,0.11217652350894092
680,0.11154250255940035
681,0.11471260730710142
682,0.10964043971078041
683,0.10583631401353877
684,0.10964043971078041
685,0.120418795852963
686,0.13373323579330698
687,0.13246519389422673
688,0.12485694249974433
689,0.12105281680250357
690,0.11407858635756085
691,0.10837239781169927
692,0.10900641876123984
693,0.1128105444584806
694,0.1128105444584806
695,0.10647033496307934
696,0.10773837686215959
697,0.11661467015572224
698,0.11598064920618167
699,0.1102744606603201
700,0.10583631401353877
701,0.10773837686215959
702,0.11915075395388275
703,0.11978477490342332
704,0.10964043971078041
705,0.11661467015572224
706,0.12675900534836515
707,0.11661467015572224
708,0.10330023021537826
709,0.11154250255940035
710,0.12612498439882458
711,0.12485694249974433
712,0.12168683775204325
713,0.12612498439882458
714,0.11851673300434218
715,0.10393425116491795
716,0.10139816736675744
717,0.1128105444584806
718,0.12358890060066408
719,0.12232085870158382
720,0.12168683775204325
721,0.1305631310456059
722,0.13436725674284666
723,0.12612498439882458
724,0.11154250255940035
725,0.10330023021537826
726,0.10330023021537826
727,0.10647033496307934
728,0.11344456540802117
729,0.11661467015572224
730,0.11154250255940035
731,0.10900641876123984
732,0.11154250255940035
733,0.11724869110526193
734,0.1178827120548025
735,0.10647033496307934
736,0.1026662092658377
737,0.10647033496307934
738,0.1026662092658377
739,0.10203218831629801
740,0.120418795852963
741,0.15021778048135204
742,0.15465592712813248
743,0.120418795852963
744,0.09569197882089586
745,0.09505795787135618
746,0.09886208356859694
747,0.10456827211445852
748,0.11344456540802117
749,0.12612498439882458
750,0.1381713824400883
751,0.138805403389628
752,0.12992911009606622
753,0.11407858635756085
754,0.10330023021537826
755,0.1128105444584806
756,0.12866106819698508
757,0.13246519389422673
758,0.1254909634492849
759,0.12105281680250357
760,0.1178827120548025
761,0.10330023021537826
762,0.09125383217411454
763,0.09505795787135618
764,0.10203218831629801
765,0.10583631401353877
766,0.10773837686215959
767,0.11407858635756085
768,0.12866106819698508
769,0.13246519389422673
770,0.120418795852963
771,0.10837239781169927
772,0.10456827211445852
773,0.11217652350894092
774,0.12232085870158382
775,0.12485694249974433
776,0.1178827120548025
777,0.10710435591261902
778,0.10330023021537826
779,0.10773837686215959
780,0.12105281680250357
781,0.13626931959146749
782,0.13373323579330698
783,0.12422292155020376
784,0.1178827120548025
785,0.10393425116491795
786,0.09315589502273536
787,0.09378991597227593
788,0.10520229306399909
789,0.12358890060066408
790,0.14007344528870913
791,0.14007344528870913
792,0.1254909634492849
793,0.11534662825664199
794,0.11217652350894092
795,0.1102744606603201
796,0.11978477490342332
797,0.1254909634492849
798,0.10710435591261902
799,0.09505795787135618
800,0.09822806261905637
801,0.09822806261905637
802,0.10647033496307934
803,0.1254909634492849
804,0.13246519389422673
805,0.12675900534836515
806,0.11724869110526193
807,0.1102744606603201
808,0.10837239781169927
809,0.11471260730710142
810,0.1280270472474454
811,0.12739302629790483
812,0.11407858635756085
813,0.10837239781169927
814,0.11344456540802117
815,0.12422292155020376
816,0.12358890060066408
817,0.11407858635756085
818,0.11154250255940035
819,0.10583631401353877
820,0.10139816736675744
821,0.10964043971078041
822,0.1229548796511235
823,0.12675900534836515
824,0.11915075395388275
825,0.12168683775204325
826,0.12739302629790483
827,0.11217652350894092
828,0.10139816736675744
829,0.10647033496307934
830,0.11090848160986067
831,0.10647033496307934
832,0.1026662092658377
833,0.11471260730710142
834,0.12232085870158382
835,0.11344456540802117
836,0.11471260730710142
837,0.12168683775204325
838,0.11598064920618167
839,0.1102744606603201
840,0.11661467015572224
841,0.12866106819698508
842,0.12929508914652565
843,0.11851673300434218
844,0.10900641876123984
845,0.10773837686215959
846,0.11851673300434218
847,0.12612498439882458
848,0.1178827120548025
849,0.11217652350894092
850,0.11407858635756085
851,0.11724869110526193
852,0.1229548796511235
853,0.12168683775204325
854,0.11407858635756085
855,0.1102744606603201
856,0.10900641876123984
857,0.1102744606603201
858,0.11407858635756085
859,0.12232085870158382
860,0.11534662825664199
861,0.0893517693254946
862,0.08808372742641346
863,0.11471260730710142
864,0.12929508914652565
865,0.1280270472474454
866,0.12485694249974433
867,0.12675900534836515
868,0.12739302629790483
869,0.1128105444584806
870,0.10076414641721776
871,0.1102744606603201
872,0.12232085870158382
873,0.11534662825664199
874,0.1026662092658377
875,0.10964043971078041
876,0.1280270472474454
877,0.1330992148437664
878,0.12929508914652565
879,0.12675900534836515
880,0.11851673300434218
881,0.10520229306399909
882,0.09442393692181561
883,0.10139816736675744
884,0.1178827120548025
885,0.11724869110526193
886,0.1178827120548025
887,0.1330992148437664
888,0.138805403389628
889,0.12168683775204325
890,0.09632599977043643
891,0.08998579027503428
892,0.10393425116491795
893,0.12232085870158382
894,0.13753736149054774
895,0.13119715199514648
896,0.1102744606603201
897,0.1026662092658377
898,0.1026662092658377
899,0.10520229306399909
900,0.10837239781169927
901,0.10773837686215959
902,0.10964043971078041
903,0.11407858635756085
904,0.11978477490342332
905,0.12232085870158382
906,0.11915075395388275
907,0.12168683775204325
908,0.12105281680250357
909,0.120418795852963
910,0.1305631310456059
911,0.12739302629790483
912,0.10710435591261902
913,0.09378991597227593
914,0.10076414641721776
915,0.11978477490342332
916,0.12612498439882458
917,0.11851673300434218
918,0.11534662825664199
919,0.11915075395388275
920,0.11978477490342332
921,0.11724869110526193
922,0.12422292155020376
923,0.13500127769238723
924,0.12992911009606622
925,0.11598064920618167
926,0.10647033496307934
927,0.10076414641721776
928,0.09759404166951668
929,0.09632599977043643
930,0.09632599977043643
931,0.10203218831629801
932,0.11661467015572224
933,0.13119715199514648
934,0.1305631310456059
935,0.1254909634492849
936,0.13119715199514648
937,0.13753736149054774
938,0.12485694249974433
939,0.09759404166951668
940,0.08237753888055188
941,0.09252187407319479
942,0.120418795852963
943,0.14514561288503014
944,0.14260952908686964
945,0.1178827120548025
946,0.10330023021537826
947,0.10900641876123984
948,0.12105281680250357
949,0.11978477490342332
950,0.10520229306399909
951,0.09949610451813751
952,0.10647033496307934
953,0.10964043971078041
954,0.10139816736675744
955,0.09378991597227593
956,0.11217652350894092
957,0.1514858223804323
958,0.16860438801801703
959,0.14768169668319064
960,0.11851673300434218
961,0.09505795787135618
962,0.07857341318331112
963,0.08237753888055188
964,0.09949610451813751
965,0.11661467015572224
966,0.12422292155020376
967,0.11724869110526193
968,0.11090848160986067
969,0.11471260730710142
970,0.11978477490342332
971,0.1178827120548025
972,0.12168683775204325
973,0.14197550813732907
974,0.14958375953181147
975,0.12232085870158382
976,0.08808372742641346
977,0.0766713503346903
978,0.0766713503346903
979,0.07476928748607037
980,0.08554764362825296
981,0.11344456540802117
982,0.138805403389628
983,0.1407074662382488
984,0.12739302629790483
985,0.12358890060066408
986,0.11661467015572224
987,0.10456827211445852
988,0.1102744606603201
989,0.11978477490342332
990,0.1128105444584806
991,0.09822806261905637
992,0.08618166457779353
993,0.0842796017291727
994,0.09822806261905637
995,0.12232085870158382
996,0.13500127769238723
997,0.12866106819698508
998,0.11661467015572224
999,0.11217652350894092
1000,0.1178827120548025
1001,0.12232085870158382
1002,0.11534662825664199
1003,0.1128105444584806
1004,0.120418795852963
1005,0.11724869110526193
1006,0.09569197882089586
1007,0.0817435179310122
1008,0.09569197882089586
1009,0.11407858635756085
1010,0.12105281680250357
1011,0.13119715199514648
1012,0.14134148718778938
1013,0.13626931959146749
1014,0.11978477490342332
1015,0.10900641876123984
1016,0.11851673300434218
1017,0.13246519389422673
1018,0.138805403389628
1019,0.14514561288503014
1020,0.15465592712813248
1021,0.16289819947215545
1022,0.15719201092629387
1023,0.1489497385822709
1024,0.15846005282537412
1025,0.16353222042169513
1026,0.14958375953181147
1027,0.13753736149054774
1028,0.14134148718778938
1029,0.14958375953181147
1030,0.1514858223804323
1031,0.14958375953181147
1032,0.138805403389628
1033,0.1102744606603201
1034,0.08301155983009245
1035,0.07984145508239138
1036,0.09759404166951668
1037,0.12168683775204325
1038,0.14958375953181147
1039,0.16543428327031595
1040,0.15782603187583355
1041,0.1464136547841104
1042,0.1514858223804323
1043,0.17367655561433804
1044,0.20093945644456568
1045,0.19967141454548543
1046,0.1616301575730752
1047,0.10583631401353877
1048,0.05131051235308348
1049,0.03102184196779767
1050,0.06842907799066822
1051,0.1457796338345707
1052,0.20664564499042815
1053,0.20854770783904808
1054,0.15465592712813248
1055,0.08047547603193195
1056,0.04497030285768133
1057,0.06906309894020879
1058,0.120418795852963
1059,0.1768466603620391
1060,0.22249616872893263
1061,0.24088277626559762
1062,0.23771267151789655
1063,0.21996008493077124
1064,0.18572295365560176
1065,0.13246519389422673
1066,0.08047547603193195
1067,0.04814040760538241
1068,0.022779569623775586
1069,-0.005751373105533197
1070,-0.04062252533024324
1071,-0.07232357280725221
1072,-0.06915346805955114
1073,-0.04506067197702457
1074,-0.029210148238520084
1075,-0.013993645449555281
1076,-0.006385394055072879
1077,-0.003849310256912375
1078,0.008831108733891035
1079,0.01263523443113268
1080,-0.005751373105533197
1081,0.01834142297699426
1082,0.11661467015572224
1083,0.1920631631510039
1084,0.18128480700882044
1085,0.1356352986419278
1086,0.08047547603193195
1087,0.01834142297699426
1088,-0.003849310256912375
1089,0.025949674371475773
1090,0.05574865899986481
1091,0.06145484754572639
1092,0.060186805646646135
1093,0.027851737220096595
1094,-0.03872046248162242
1095,-0.06408130046322924
1096,0.028485758169637165
1097,0.22947039917387446
1098,0.3727591337699554
1099,0.3391560234443256
1100,0.2415167972151373
1101,0.1514858223804323
1102,0.04940844950446266
1103,0.03736205146319893
1104,0.14514561288503014
1105,0.21996008493077124
1106,0.21678998018307105
1107,0.205377603091347
1108,0.17304253466479835
1109,0.11915075395388275
1110,0.08871774837595403
1111,0.06842907799066822
1112,0.07984145508239138
1113,0.13373323579330698
1114,0.1330992148437664
1115,0.09442393692181561
1116,0.11217652350894092
1117,0.14451159193548957
1118,0.14514561288503014
1119,0.14134148718778938
1120,0.12992911009606622
1121,0.09949610451813751
1122,0.09632599977043643
1123,0.13753736149054774
1124,0.16226417852261488
1125,0.15338788522905222
1126,0.1381713824400883
1127,0.08618166457779353
1128,-0.018431792096336608
1129,-0.08436997084851505
1130,-0.041256546279782924
1131,0.0430682400090614
1132,0.08998579027503428
1133,0.11915075395388275
1134,0.17114047181617753
1135,0.21932606398123156
1136,0.23200648297203497
1137,0.266877635196745
1138,0.39748595080202254
1139,0.5407746853981035
1140,0.524924161659599
1141,0.3416921072424861
1142,0.1381713824400883
1143,0.006929045885271101
1144,-0.06344727951368956
1145,-0.08246790799989512
1146,0.0031249201880294564
1147,0.18572295365560176
1148,0.31442920641225847
1149,0.2776559913389276
1150,0.1438775709859499
1151,0.046238344756761585
1152,0.022145548674235016
1153,0.021511527724694446
1154,0.03863009336228007
1155,0.1128105444584806
1156,0.1952332678987041
1157,0.15782603187583355
1158,0.020243485825614194
1159,-0.04632871387610482
1160,-0.003849310256912375
1161,0.03736205146319893
1162,0.028485758169637165
1163,0.027217716270556025
1164,0.07033114083928904
1165,0.09632599977043643
1166,0.06969711988974847
1167,0.05765072184848474
1168,0.1178827120548025
1169,0.22186214777939206
1170,0.2725838237426066
1171,0.22693431537571396
1172,0.1749445975134183
1173,0.1438775709859499
1174,0.053212575201704304
1175,-0.05710707001828741
1176,-0.036184378683461915
1177,0.11851673300434218
1178,0.2282023572747942
1179,0.20981574973812833
1180,0.16797036706847646
1181,0.14007344528870913
1182,0.060186805646646135
1183,-0.048864797674265326
1184,-0.061545216665068736
1185,0.05638267994940449
1186,0.1565579899767533
1187,0.16099613662353462
1188,0.16797036706847646
1189,0.18635697460514233
1190,0.15846005282537412
1191,0.14768169668319064
1192,0.2155219382839899
1193,0.3061869340682364
1194,0.36134675667823224
1195,0.40509420219650405
1196,0.4672282552514426
1197,0.4735684647468439
1198,0.346764274838808
1199,0.21108379163720858
1200,0.21996008493077124
1201,0.2643415513985845
1202,0.18065078605927987
1203,0.02531565342193609
1204,-0.11163287167874358
1205,-0.26950408811424875
1206,-0.4432258282882584
1207,-0.49331348330193237
1208,-0.33671030876550745
1209,-0.061545216665068736
1210,0.17050645086663785
1211,0.2751199075407671
1212,0.293506515077433
1213,0.23707865056835686
1214,0.09822806261905637
1215,0.04750638665584184
1216,0.16036211567399494
1217,0.25609927905456153
1218,0.26877969804536583
1219,0.23264050392157554
1220,0.1229548796511235
1221,0.01834142297699426
1222,0.02341359057331527
1223,0.08808372742641346
1224,0.13943942433916856
1225,0.20918172878858865
1226,0.32520756255444194
1227,0.37973336421489723
1228,0.2960425988755935
1229,0.18699099555468202
1230,0.11851673300434218
1231,0.027217716270556025
1232,-0.07359161470633246
1233,-0.12811741636678775
1234,-0.07993182420173373
1235,0.08237753888055188
1236,0.17874872321065993
1237,0.1280270472474454
1238,0.10773837686215959
1239,0.09949610451813751
1240,-0.0013132264587518705
1241,-0.07549367755495329
1242,-0.10465864123380086
1243,-0.1553803171970154
1244,-0.0932462641420777
